"unitid","institution name","year","S2012_IS.Instructional staff category","S2012_IS_RV.Grand total","S2012_IS_RV.Grand total men","S2012_IS_RV.Grand total women","S2012_IS_RV.American Indian or Alaska Native total","S2012_IS_RV.American Indian or Alaska Native men","S2012_IS_RV.American Indian or Alaska Native women","S2012_IS_RV.Asian total","S2012_IS_RV.Asian men","S2012_IS_RV.Asian women","S2012_IS_RV.Black or African American total","S2012_IS_RV.Black or African American men","S2012_IS_RV.Black or African American women","S2012_IS_RV.Hispanic or Latino total","S2012_IS_RV.Hispanic or Latino men","S2012_IS_RV.Hispanic or Latino women","S2012_IS_RV.Native Hawaiian or Other Pacific Islander total","S2012_IS_RV.Native Hawaiian or Other Pacific Islander men","S2012_IS_RV.Native Hawaiian or Other Pacific Islander women","S2012_IS_RV.White total","S2012_IS_RV.White men","S2012_IS_RV.White women","S2012_IS_RV.Two or more races total","S2012_IS_RV.Two or more races men","S2012_IS_RV.Two or more races women","S2012_IS_RV.Race/ethnicity unknown total","S2012_IS_RV.Race/ethnicity unknown men","S2012_IS_RV.Race/ethnicity unknown women","S2012_IS_RV.Nonresident alien total","S2012_IS_RV.Nonresident alien men","S2012_IS_RV.Nonresident alien women","IDX_HR"
"105367","Ottawa University-Phoenix","2012","Tenured total","3","0","3","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"105367","Ottawa University-Phoenix","2012","Tenured, professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"105367","Ottawa University-Phoenix","2012","Tenured, associate professors","2","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2012","Not on tenure track/No tenure system system total","407","196","211","3","1","2","51","22","29","26","12","14","25","9","16","3","2","1","271","133","138","1","0","1","21","15","6","6","2","4","-2"
"109785","Azusa Pacific University","2012","Not on tenure/no tenure system, professors","144","88","56","0","0","0","15","8","7","10","8","2","6","3","3","0","0","0","105","64","41","1","0","1","7","5","2","0","0","0","-2"
"109785","Azusa Pacific University","2012","Not on tenure/no tenure system, associate professors","114","62","52","1","0","1","17","10","7","12","4","8","4","3","1","1","0","1","73","39","34","0","0","0","5","5","0","1","1","0","-2"
"109785","Azusa Pacific University","2012","Not on tenure/no tenure system, assistant professors","138","45","93","2","1","1","18","4","14","4","0","4","15","3","12","2","2","0","84","29","55","0","0","0","9","5","4","4","1","3","-2"
"109785","Azusa Pacific University","2012","Not on tenure/no tenure system, instructors","11","1","10","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","9","1","8","0","0","0","0","0","0","1","0","1","-2"
"109819","Bakersfield College","2012","Tenured total","197","103","94","1","0","1","6","2","4","9","4","5","22","10","12","1","1","0","148","82","66","0","0","0","10","4","6","0","0","0","-2"
"109819","Bakersfield College","2012","Tenured, instructors","197","103","94","1","0","1","6","2","4","9","4","5","22","10","12","1","1","0","148","82","66","0","0","0","10","4","6","0","0","0","-2"
"109819","Bakersfield College","2012","On-Tenure track total","54","26","28","1","1","0","3","3","0","1","1","0","3","2","1","0","0","0","43","18","25","0","0","0","3","1","2","0","0","0","-2"
"109819","Bakersfield College","2012","On-tenure track, instructors","54","26","28","1","1","0","3","3","0","1","1","0","3","2","1","0","0","0","43","18","25","0","0","0","3","1","2","0","0","0","-2"
"109819","Bakersfield College","2012","Not on tenure track/No tenure system system total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2012","Not on tenure/no tenure system, instructors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2012","Tenured total","77","44","33","1","1","0","9","3","6","3","2","1","3","2","1","0","0","0","61","36","25","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2012","Tenured, professors","42","27","15","1","1","0","5","3","2","1","1","0","0","0","0","0","0","0","35","22","13","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2012","Tenured, associate professors","31","15","16","0","0","0","4","0","4","2","1","1","2","1","1","0","0","0","23","13","10","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2012","Tenured, assistant professors","4","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2012","On-Tenure track total","42","24","18","0","0","0","2","2","0","3","0","3","7","3","4","0","0","0","29","18","11","1","1","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2012","On-tenure track, professors","4","4","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2012","On-tenure track, associate professors","4","1","3","0","0","0","0","0","0","2","0","2","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2012","On-tenure track, assistant professors","32","17","15","0","0","0","2","2","0","1","0","1","5","1","4","0","0","0","23","13","10","1","1","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2012","On-tenure track, instructors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2012","Not on tenure track/No tenure system system total","44","19","25","0","0","0","2","0","2","0","0","0","3","0","3","0","0","0","39","19","20","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2012","Not on tenure/no tenure system, professors","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2012","Not on tenure/no tenure system, associate professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2012","Not on tenure/no tenure system, assistant professors","8","1","7","0","0","0","1","0","1","0","0","0","2","0","2","0","0","0","5","1","4","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2012","Not on tenure/no tenure system, instructors","5","4","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2012","Not on tenure/no tenure system, lecturers","24","10","14","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","23","10","13","0","0","0","0","0","0","0","0","0","-2"
"110486","California State University-Bakersfield","2012","Tenured total","145","85","60","0","0","0","20","15","5","9","4","5","15","10","5","1","1","0","92","49","43","2","1","1","1","1","0","5","4","1","-2"
"110486","California State University-Bakersfield","2012","Tenured, professors","82","57","25","0","0","0","13","11","2","6","3","3","9","7","2","1","1","0","51","33","18","1","1","0","0","0","0","1","1","0","-2"
"110486","California State University-Bakersfield","2012","Tenured, associate professors","61","27","34","0","0","0","6","3","3","3","1","2","6","3","3","0","0","0","40","16","24","1","0","1","1","1","0","4","3","1","-2"
"110486","California State University-Bakersfield","2012","Tenured, assistant professors","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110486","California State University-Bakersfield","2012","On-Tenure track total","27","14","13","0","0","0","1","1","0","2","1","1","8","4","4","0","0","0","12","5","7","0","0","0","0","0","0","4","3","1","-2"
"110486","California State University-Bakersfield","2012","On-tenure track, associate professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110486","California State University-Bakersfield","2012","On-tenure track, assistant professors","26","14","12","0","0","0","1","1","0","2","1","1","8","4","4","0","0","0","11","5","6","0","0","0","0","0","0","4","3","1","-2"
"110486","California State University-Bakersfield","2012","Not on tenure track/No tenure system system total","72","21","51","0","0","0","7","2","5","1","0","1","6","3","3","2","1","1","49","12","37","1","1","0","4","1","3","2","1","1","-2"
"110486","California State University-Bakersfield","2012","Not on tenure/no tenure system, lecturers","72","21","51","0","0","0","7","2","5","1","0","1","6","3","3","2","1","1","49","12","37","1","1","0","4","1","3","2","1","1","-2"
"110495","California State University-Stanislaus","2012","Tenured total","170","95","75","1","0","1","22","6","16","3","3","0","15","8","7","0","0","0","119","70","49","0","0","0","9","7","2","1","1","0","-2"
"110495","California State University-Stanislaus","2012","Tenured, professors","116","68","48","0","0","0","15","4","11","2","2","0","8","4","4","0","0","0","85","54","31","0","0","0","6","4","2","0","0","0","-2"
"110495","California State University-Stanislaus","2012","Tenured, associate professors","54","27","27","1","0","1","7","2","5","1","1","0","7","4","3","0","0","0","34","16","18","0","0","0","3","3","0","1","1","0","-2"
"110495","California State University-Stanislaus","2012","On-Tenure track total","53","27","26","0","0","0","8","4","4","3","1","2","3","2","1","0","0","0","33","17","16","0","0","0","3","1","2","3","2","1","-2"
"110495","California State University-Stanislaus","2012","On-tenure track, assistant professors","53","27","26","0","0","0","8","4","4","3","1","2","3","2","1","0","0","0","33","17","16","0","0","0","3","1","2","3","2","1","-2"
"110495","California State University-Stanislaus","2012","Not on tenure track/No tenure system system total","51","28","23","1","1","0","6","3","3","1","0","1","4","2","2","0","0","0","35","19","16","0","0","0","4","3","1","0","0","0","-2"
"110495","California State University-Stanislaus","2012","Not on tenure/no tenure system, lecturers","51","28","23","1","1","0","6","3","3","1","0","1","4","2","2","0","0","0","35","19","16","0","0","0","4","3","1","0","0","0","-2"
"110510","California State University-San Bernardino","2012","Tenured total","300","181","119","1","1","0","46","29","17","15","4","11","26","16","10","0","0","0","201","125","76","1","1","0","8","4","4","2","1","1","-2"
"110510","California State University-San Bernardino","2012","Tenured, professors","223","145","78","1","1","0","38","26","12","10","3","7","19","12","7","0","0","0","147","99","48","1","1","0","7","3","4","0","0","0","-2"
"110510","California State University-San Bernardino","2012","Tenured, associate professors","70","33","37","0","0","0","7","2","5","4","1","3","7","4","3","0","0","0","49","24","25","0","0","0","1","1","0","2","1","1","-2"
"110510","California State University-San Bernardino","2012","Tenured, assistant professors","7","3","4","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","-2"
"110510","California State University-San Bernardino","2012","On-Tenure track total","57","28","29","0","0","0","11","5","6","3","2","1","5","3","2","0","0","0","28","13","15","0","0","0","4","1","3","6","4","2","-2"
"110510","California State University-San Bernardino","2012","On-tenure track, professors","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110510","California State University-San Bernardino","2012","On-tenure track, associate professors","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"110510","California State University-San Bernardino","2012","On-tenure track, assistant professors","53","26","27","0","0","0","10","4","6","3","2","1","5","3","2","0","0","0","25","12","13","0","0","0","4","1","3","6","4","2","-2"
"110510","California State University-San Bernardino","2012","Not on tenure track/No tenure system system total","88","29","59","0","0","0","5","2","3","3","0","3","9","3","6","0","0","0","68","21","47","0","0","0","3","3","0","0","0","0","-2"
"110510","California State University-San Bernardino","2012","Not on tenure/no tenure system, lecturers","88","29","59","0","0","0","5","2","3","3","0","3","9","3","6","0","0","0","68","21","47","0","0","0","3","3","0","0","0","0","-2"
"110529","California State Polytechnic University-Pomona","2012","Tenured total","348","210","138","1","0","1","72","49","23","9","6","3","31","20","11","1","1","0","215","123","92","0","0","0","16","9","7","3","2","1","-2"
"110529","California State Polytechnic University-Pomona","2012","Tenured, professors","254","161","93","0","0","0","59","42","17","6","3","3","19","13","6","1","1","0","160","96","64","0","0","0","8","5","3","1","1","0","-2"
"110529","California State Polytechnic University-Pomona","2012","Tenured, associate professors","94","49","45","1","0","1","13","7","6","3","3","0","12","7","5","0","0","0","55","27","28","0","0","0","8","4","4","2","1","1","-2"
"110529","California State Polytechnic University-Pomona","2012","On-Tenure track total","110","60","50","0","0","0","31","16","15","5","2","3","5","3","2","0","0","0","43","26","17","1","0","1","6","5","1","19","8","11","-2"
"110529","California State Polytechnic University-Pomona","2012","On-tenure track, associate professors","12","11","1","0","0","0","6","6","0","1","1","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"110529","California State Polytechnic University-Pomona","2012","On-tenure track, assistant professors","98","49","49","0","0","0","25","10","15","4","1","3","5","3","2","0","0","0","38","22","16","1","0","1","6","5","1","19","8","11","-2"
"110529","California State Polytechnic University-Pomona","2012","Not on tenure track/No tenure system system total","66","41","25","1","1","0","7","4","3","2","1","1","8","5","3","0","0","0","41","25","16","2","1","1","4","4","0","1","0","1","-2"
"110529","California State Polytechnic University-Pomona","2012","Not on tenure/no tenure system, lecturers","66","41","25","1","1","0","7","4","3","2","1","1","8","5","3","0","0","0","41","25","16","2","1","1","4","4","0","1","0","1","-2"
"110547","California State University-Dominguez Hills","2012","Tenured total","152","77","75","1","0","1","20","13","7","14","5","9","10","7","3","0","0","0","97","50","47","1","0","1","8","2","6","1","0","1","-2"
"110547","California State University-Dominguez Hills","2012","Tenured, professors","81","48","33","0","0","0","7","6","1","5","1","4","8","6","2","0","0","0","56","34","22","0","0","0","5","1","4","0","0","0","-2"
"110547","California State University-Dominguez Hills","2012","Tenured, associate professors","69","29","40","1","0","1","13","7","6","9","4","5","2","1","1","0","0","0","40","16","24","0","0","0","3","1","2","1","0","1","-2"
"110547","California State University-Dominguez Hills","2012","Tenured, assistant professors","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","-2"
"110547","California State University-Dominguez Hills","2012","On-Tenure track total","34","13","21","0","0","0","6","1","5","3","1","2","8","6","2","0","0","0","14","3","11","1","1","0","2","1","1","0","0","0","-2"
"110547","California State University-Dominguez Hills","2012","On-tenure track, professors","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110547","California State University-Dominguez Hills","2012","On-tenure track, associate professors","3","1","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"110547","California State University-Dominguez Hills","2012","On-tenure track, assistant professors","30","11","19","0","0","0","6","1","5","3","1","2","6","4","2","0","0","0","12","3","9","1","1","0","2","1","1","0","0","0","-2"
"110547","California State University-Dominguez Hills","2012","Not on tenure track/No tenure system system total","81","33","48","1","0","1","6","3","3","5","1","4","10","5","5","0","0","0","54","21","33","1","1","0","4","2","2","0","0","0","-2"
"110547","California State University-Dominguez Hills","2012","Not on tenure/no tenure system, lecturers","81","33","48","1","0","1","6","3","3","5","1","4","10","5","5","0","0","0","54","21","33","1","1","0","4","2","2","0","0","0","-2"
"110556","California State University-Fresno","2012","Tenured total","376","238","138","0","0","0","49","40","9","15","9","6","39","25","14","0","0","0","265","160","105","2","2","0","5","2","3","1","0","1","-2"
"110556","California State University-Fresno","2012","Tenured, professors","227","153","74","0","0","0","29","25","4","11","7","4","22","17","5","0","0","0","161","103","58","0","0","0","4","1","3","0","0","0","-2"
"110556","California State University-Fresno","2012","Tenured, associate professors","144","83","61","0","0","0","20","15","5","4","2","2","16","8","8","0","0","0","100","55","45","2","2","0","1","1","0","1","0","1","-2"
"110556","California State University-Fresno","2012","Tenured, assistant professors","4","1","3","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"110556","California State University-Fresno","2012","Tenured, no academic rank","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110556","California State University-Fresno","2012","On-Tenure track total","114","63","51","0","0","0","29","18","11","5","3","2","8","5","3","0","0","0","59","31","28","2","1","1","2","0","2","9","5","4","-2"
"110556","California State University-Fresno","2012","On-tenure track, associate professors","5","4","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","1","1","0","-2"
"110556","California State University-Fresno","2012","On-tenure track, assistant professors","107","58","49","0","0","0","28","17","11","5","3","2","7","5","2","0","0","0","55","28","27","2","1","1","2","0","2","8","4","4","-2"
"110556","California State University-Fresno","2012","On-tenure track, no academic rank","2","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110556","California State University-Fresno","2012","Not on tenure track/No tenure system system total","148","64","84","1","0","1","10","5","5","4","0","4","16","8","8","0","0","0","111","47","64","2","1","1","4","3","1","0","0","0","-2"
"110556","California State University-Fresno","2012","Not on tenure/no tenure system, lecturers","148","64","84","1","0","1","10","5","5","4","0","4","16","8","8","0","0","0","111","47","64","2","1","1","4","3","1","0","0","0","-2"
"110565","California State University-Fullerton","2012","Tenured total","471","266","205","0","0","0","88","49","39","15","8","7","33","18","15","2","2","0","330","188","142","0","0","0","0","0","0","3","1","2","-2"
"110565","California State University-Fullerton","2012","Tenured, professors","272","166","106","0","0","0","53","33","20","8","3","5","16","7","9","1","1","0","194","122","72","0","0","0","0","0","0","0","0","0","-2"
"110565","California State University-Fullerton","2012","Tenured, associate professors","191","96","95","0","0","0","34","16","18","5","4","1","16","10","6","1","1","0","132","64","68","0","0","0","0","0","0","3","1","2","-2"
"110565","California State University-Fullerton","2012","Tenured, assistant professors","8","4","4","0","0","0","1","0","1","2","1","1","1","1","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"110565","California State University-Fullerton","2012","On-Tenure track total","230","125","105","0","0","0","38","24","14","8","3","5","18","11","7","0","0","0","132","69","63","0","0","0","3","1","2","31","17","14","-2"
"110565","California State University-Fullerton","2012","On-tenure track, professors","4","2","2","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110565","California State University-Fullerton","2012","On-tenure track, associate professors","29","19","10","0","0","0","9","6","3","0","0","0","0","0","0","0","0","0","17","11","6","0","0","0","0","0","0","3","2","1","-2"
"110565","California State University-Fullerton","2012","On-tenure track, assistant professors","197","104","93","0","0","0","25","16","9","8","3","5","18","11","7","0","0","0","115","58","57","0","0","0","3","1","2","28","15","13","-2"
"110565","California State University-Fullerton","2012","Not on tenure track/No tenure system system total","190","73","117","0","0","0","27","10","17","7","6","1","9","3","6","1","0","1","142","52","90","0","0","0","2","1","1","2","1","1","-2"
"110565","California State University-Fullerton","2012","Not on tenure/no tenure system, lecturers","190","73","117","0","0","0","27","10","17","7","6","1","9","3","6","1","0","1","142","52","90","0","0","0","2","1","1","2","1","1","-2"
"110574","California State University-East Bay","2012","Tenured total","213","116","97","2","2","0","39","19","20","14","9","5","23","11","12","2","1","1","121","66","55","0","0","0","8","5","3","4","3","1","-2"
"110574","California State University-East Bay","2012","Tenured, professors","116","68","48","0","0","0","14","6","8","8","7","1","16","8","8","1","1","0","73","44","29","0","0","0","4","2","2","0","0","0","-2"
"110574","California State University-East Bay","2012","Tenured, associate professors","92","45","47","2","2","0","24","13","11","6","2","4","6","3","3","1","0","1","45","19","26","0","0","0","4","3","1","4","3","1","-2"
"110574","California State University-East Bay","2012","Tenured, assistant professors","5","3","2","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"110574","California State University-East Bay","2012","On-Tenure track total","63","26","37","0","0","0","11","4","7","4","0","4","4","2","2","0","0","0","31","13","18","0","0","0","5","3","2","8","4","4","-2"
"110574","California State University-East Bay","2012","On-tenure track, associate professors","6","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","1","1","0","-2"
"110574","California State University-East Bay","2012","On-tenure track, assistant professors","57","23","34","0","0","0","11","4","7","4","0","4","4","2","2","0","0","0","26","11","15","0","0","0","5","3","2","7","3","4","-2"
"110574","California State University-East Bay","2012","Not on tenure track/No tenure system system total","29","14","15","0","0","0","1","0","1","4","1","3","1","1","0","0","0","0","22","12","10","0","0","0","1","0","1","0","0","0","-2"
"110574","California State University-East Bay","2012","Not on tenure/no tenure system, lecturers","29","14","15","0","0","0","1","0","1","4","1","3","1","1","0","0","0","0","22","12","10","0","0","0","1","0","1","0","0","0","-2"
"110583","California State University-Long Beach","2012","Tenured total","584","341","243","2","2","0","104","57","47","19","15","4","46","28","18","0","0","0","398","229","169","2","1","1","11","8","3","2","1","1","-2"
"110583","California State University-Long Beach","2012","Tenured, professors","399","250","149","1","1","0","75","44","31","10","8","2","25","19","6","0","0","0","278","170","108","0","0","0","9","7","2","1","1","0","-2"
"110583","California State University-Long Beach","2012","Tenured, associate professors","179","86","93","1","1","0","28","12","16","8","6","2","20","8","12","0","0","0","117","57","60","2","1","1","2","1","1","1","0","1","-2"
"110583","California State University-Long Beach","2012","Tenured, assistant professors","5","4","1","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"110583","California State University-Long Beach","2012","Tenured, no academic rank","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110583","California State University-Long Beach","2012","On-Tenure track total","169","76","93","1","0","1","38","11","27","7","3","4","17","7","10","0","0","0","74","36","38","3","2","1","15","11","4","14","6","8","-2"
"110583","California State University-Long Beach","2012","On-tenure track, associate professors","6","5","1","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","2","2","0","0","0","0","1","1","0","1","0","1","-2"
"110583","California State University-Long Beach","2012","On-tenure track, assistant professors","163","71","92","1","0","1","37","10","27","7","3","4","16","6","10","0","0","0","72","34","38","3","2","1","14","10","4","13","6","7","-2"
"110583","California State University-Long Beach","2012","Not on tenure track/No tenure system system total","192","89","103","0","0","0","20","7","13","9","2","7","14","8","6","0","0","0","143","69","74","2","1","1","4","2","2","0","0","0","-2"
"110583","California State University-Long Beach","2012","Not on tenure/no tenure system, lecturers","192","89","103","0","0","0","20","7","13","9","2","7","14","8","6","0","0","0","143","69","74","2","1","1","4","2","2","0","0","0","-2"
"110592","California State University-Los Angeles","2012","Tenured total","396","220","176","2","0","2","94","53","41","18","10","8","51","30","21","1","1","0","220","119","101","2","0","2","7","6","1","1","1","0","-2"
"110592","California State University-Los Angeles","2012","Tenured, professors","276","160","116","2","0","2","65","39","26","12","6","6","33","20","13","0","0","0","158","91","67","2","0","2","4","4","0","0","0","0","-2"
"110592","California State University-Los Angeles","2012","Tenured, associate professors","116","59","57","0","0","0","29","14","15","6","4","2","17","9","8","1","1","0","59","28","31","0","0","0","3","2","1","1","1","0","-2"
"110592","California State University-Los Angeles","2012","Tenured, assistant professors","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","-2"
"110592","California State University-Los Angeles","2012","Tenured, no academic rank","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110592","California State University-Los Angeles","2012","On-Tenure track total","91","38","53","1","0","1","23","10","13","3","1","2","12","7","5","0","0","0","38","15","23","0","0","0","6","2","4","8","3","5","-2"
"110592","California State University-Los Angeles","2012","On-tenure track, associate professors","2","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110592","California State University-Los Angeles","2012","On-tenure track, assistant professors","89","38","51","1","0","1","22","10","12","3","1","2","12","7","5","0","0","0","37","15","22","0","0","0","6","2","4","8","3","5","-2"
"110592","California State University-Los Angeles","2012","Not on tenure track/No tenure system system total","73","32","41","1","1","0","9","5","4","8","3","5","14","7","7","0","0","0","35","13","22","1","1","0","3","1","2","2","1","1","-2"
"110592","California State University-Los Angeles","2012","Not on tenure/no tenure system, lecturers","73","32","41","1","1","0","9","5","4","8","3","5","14","7","7","0","0","0","35","13","22","1","1","0","3","1","2","2","1","1","-2"
"110608","California State University-Northridge","2012","Tenured total","543","305","238","3","1","2","70","44","26","28","13","15","67","31","36","0","0","0","364","210","154","5","3","2","3","2","1","3","1","2","-2"
"110608","California State University-Northridge","2012","Tenured, professors","360","207","153","2","1","1","43","25","18","17","8","9","44","20","24","0","0","0","250","150","100","4","3","1","0","0","0","0","0","0","-2"
"110608","California State University-Northridge","2012","Tenured, associate professors","176","94","82","1","0","1","26","18","8","11","5","6","21","10","11","0","0","0","110","58","52","1","0","1","3","2","1","3","1","2","-2"
"110608","California State University-Northridge","2012","Tenured, assistant professors","3","1","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"110608","California State University-Northridge","2012","Tenured, no academic rank","4","3","1","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110608","California State University-Northridge","2012","On-Tenure track total","217","103","114","2","2","0","41","16","25","15","6","9","15","10","5","0","0","0","117","56","61","2","0","2","12","7","5","13","6","7","-2"
"110608","California State University-Northridge","2012","On-tenure track, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110608","California State University-Northridge","2012","On-tenure track, associate professors","25","7","18","0","0","0","9","2","7","1","0","1","3","1","2","0","0","0","12","4","8","0","0","0","0","0","0","0","0","0","-2"
"110608","California State University-Northridge","2012","On-tenure track, assistant professors","191","95","96","2","2","0","32","14","18","14","6","8","12","9","3","0","0","0","104","51","53","2","0","2","12","7","5","13","6","7","-2"
"110608","California State University-Northridge","2012","Not on tenure track/No tenure system system total","124","50","74","1","0","1","12","5","7","5","3","2","20","12","8","0","0","0","83","29","54","1","0","1","2","1","1","0","0","0","-2"
"110608","California State University-Northridge","2012","Not on tenure/no tenure system, lecturers","124","50","74","1","0","1","12","5","7","5","3","2","20","12","8","0","0","0","83","29","54","1","0","1","2","1","1","0","0","0","-2"
"110617","California State University-Sacramento","2012","Tenured total","485","267","218","6","3","3","71","44","27","26","9","17","42","26","16","1","1","0","323","177","146","2","1","1","8","4","4","6","2","4","-2"
"110617","California State University-Sacramento","2012","Tenured, professors","296","164","132","2","1","1","37","19","18","16","4","12","31","20","11","1","1","0","206","118","88","1","0","1","2","1","1","0","0","0","-2"
"110617","California State University-Sacramento","2012","Tenured, associate professors","183","99","84","4","2","2","33","24","9","10","5","5","11","6","5","0","0","0","113","57","56","1","1","0","5","2","3","6","2","4","-2"
"110617","California State University-Sacramento","2012","Tenured, assistant professors","4","2","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","1","1","0","0","0","0","-2"
"110617","California State University-Sacramento","2012","Tenured, no academic rank","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110617","California State University-Sacramento","2012","On-Tenure track total","88","41","47","1","1","0","15","6","9","1","1","0","6","2","4","0","0","0","49","22","27","0","0","0","7","3","4","9","6","3","-2"
"110617","California State University-Sacramento","2012","On-tenure track, associate professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110617","California State University-Sacramento","2012","On-tenure track, assistant professors","87","41","46","1","1","0","15","6","9","1","1","0","6","2","4","0","0","0","48","22","26","0","0","0","7","3","4","9","6","3","-2"
"110617","California State University-Sacramento","2012","Not on tenure track/No tenure system system total","98","36","62","0","0","0","1","1","0","2","2","0","3","0","3","0","0","0","83","29","54","2","1","1","6","2","4","1","1","0","-2"
