"unitid","institution name","year","S2019_IS.Instructional staff category","S2019_IS.Grand total","S2019_IS.Grand total men","S2019_IS.Grand total women","S2019_IS.American Indian or Alaska Native total","S2019_IS.American Indian or Alaska Native men","S2019_IS.American Indian or Alaska Native women","S2019_IS.Asian total","S2019_IS.Asian men","S2019_IS.Asian women","S2019_IS.Black or African American total","S2019_IS.Black or African American men","S2019_IS.Black or African American women","S2019_IS.Hispanic or Latino total","S2019_IS.Hispanic or Latino men","S2019_IS.Hispanic or Latino women","S2019_IS.Native Hawaiian or Other Pacific Islander total","S2019_IS.Native Hawaiian or Other Pacific Islander men","S2019_IS.Native Hawaiian or Other Pacific Islander women","S2019_IS.White total","S2019_IS.White men","S2019_IS.White women","S2019_IS.Two or more races total","S2019_IS.Two or more races men","S2019_IS.Two or more races women","S2019_IS.Race/ethnicity unknown total","S2019_IS.Race/ethnicity unknown men","S2019_IS.Race/ethnicity unknown women","S2019_IS.Nonresident alien total","S2019_IS.Nonresident alien men","S2019_IS.Nonresident alien women","IDX_HR"
"118976","Modesto Junior College","2019","On-tenure track, instructors","53","36","17","0","0","0","3","1","2","1","1","0","6","3","3","0","0","0","41","29","12","0","0","0","2","2","0","0","0","0","-2"
"118976","Modesto Junior College","2019","Not on tenure track/No tenure system system total","106","38","68","1","1","0","4","0","4","6","2","4","21","7","14","0","0","0","69","27","42","1","0","1","3","1","2","1","0","1","-2"
"118976","Modesto Junior College","2019","Not on tenure/no tenure system, instructors","106","38","68","1","1","0","4","0","4","6","2","4","21","7","14","0","0","0","69","27","42","1","0","1","3","1","2","1","0","1","-2"
"119173","Mount Saint Mary's University","2019","Tenured total","57","17","40","0","0","0","4","2","2","4","0","4","5","2","3","0","0","0","43","13","30","1","0","1","0","0","0","0","0","0","-2"
"119173","Mount Saint Mary's University","2019","Tenured, professors","29","10","19","0","0","0","2","1","1","1","0","1","2","1","1","0","0","0","24","8","16","0","0","0","0","0","0","0","0","0","-2"
"119173","Mount Saint Mary's University","2019","Tenured, associate professors","20","5","15","0","0","0","2","1","1","1","0","1","3","1","2","0","0","0","13","3","10","1","0","1","0","0","0","0","0","0","-2"
"119173","Mount Saint Mary's University","2019","Tenured, assistant professors","8","2","6","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","6","2","4","0","0","0","0","0","0","0","0","0","-2"
"119173","Mount Saint Mary's University","2019","On-Tenure track total","27","8","19","0","0","0","5","2","3","3","0","3","5","1","4","0","0","0","11","4","7","1","0","1","2","1","1","0","0","0","-2"
"119173","Mount Saint Mary's University","2019","On-tenure track, associate professors","9","4","5","0","0","0","3","1","2","1","0","1","0","0","0","0","0","0","3","2","1","1","0","1","1","1","0","0","0","0","-2"
"119173","Mount Saint Mary's University","2019","On-tenure track, assistant professors","18","4","14","0","0","0","2","1","1","2","0","2","5","1","4","0","0","0","8","2","6","0","0","0","1","0","1","0","0","0","-2"
"119173","Mount Saint Mary's University","2019","Not on tenure track/No tenure system system total","48","13","35","0","0","0","5","1","4","3","2","1","9","4","5","0","0","0","28","6","22","2","0","2","1","0","1","0","0","0","-2"
"119173","Mount Saint Mary's University","2019","Not on tenure/no tenure system, professors","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"119173","Mount Saint Mary's University","2019","Not on tenure/no tenure system, associate professors","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","-2"
"119173","Mount Saint Mary's University","2019","Not on tenure/no tenure system, assistant professors","30","6","24","0","0","0","5","1","4","3","2","1","4","1","3","0","0","0","16","2","14","2","0","2","0","0","0","0","0","0","-2"
"119173","Mount Saint Mary's University","2019","Not on tenure/no tenure system, instructors","12","5","7","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","7","3","4","0","0","0","1","0","1","0","0","0","-2"
"119605","National University","2019","Not on tenure track/No tenure system system total","237","120","117","0","0","0","23","14","9","12","4","8","18","8","10","1","0","1","161","86","75","6","3","3","16","5","11","0","0","0","-2"
"119605","National University","2019","Not on tenure/no tenure system, professors","126","71","55","0","0","0","15","10","5","4","2","2","8","3","5","0","0","0","88","52","36","2","0","2","9","4","5","0","0","0","-2"
"119605","National University","2019","Not on tenure/no tenure system, associate professors","72","29","43","0","0","0","5","2","3","7","2","5","5","3","2","1","0","1","48","20","28","3","2","1","3","0","3","0","0","0","-2"
"119605","National University","2019","Not on tenure/no tenure system, assistant professors","39","20","19","0","0","0","3","2","1","1","0","1","5","2","3","0","0","0","25","14","11","1","1","0","4","1","3","0","0","0","-2"
"120184","Notre Dame de Namur University","2019","Tenured total","22","11","11","0","0","0","5","2","3","1","1","0","0","0","0","0","0","0","16","8","8","0","0","0","0","0","0","0","0","0","-2"
"120184","Notre Dame de Namur University","2019","Tenured, professors","19","11","8","0","0","0","5","2","3","1","1","0","0","0","0","0","0","0","13","8","5","0","0","0","0","0","0","0","0","0","-2"
"120184","Notre Dame de Namur University","2019","Tenured, associate professors","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","-2"
"120184","Notre Dame de Namur University","2019","On-Tenure track total","3","0","3","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"120184","Notre Dame de Namur University","2019","On-tenure track, associate professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"120184","Notre Dame de Namur University","2019","On-tenure track, assistant professors","2","0","2","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"120184","Notre Dame de Namur University","2019","Not on tenure track/No tenure system system total","10","3","7","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","8","2","6","0","0","0","0","0","0","0","0","0","-2"
"120184","Notre Dame de Namur University","2019","Not on tenure/no tenure system, associate professors","3","2","1","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"120184","Notre Dame de Namur University","2019","Not on tenure/no tenure system, assistant professors","6","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","5","0","0","0","0","0","0","0","0","0","-2"
"120184","Notre Dame de Namur University","2019","Not on tenure/no tenure system, instructors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"120537","Hope International University","2019","Not on tenure track/No tenure system system total","34","17","17","0","0","0","2","1","1","3","1","2","1","1","0","0","0","0","28","14","14","0","0","0","0","0","0","0","0","0","-2"
"120537","Hope International University","2019","Not on tenure/no tenure system, professors","5","2","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","-2"
"120537","Hope International University","2019","Not on tenure/no tenure system, associate professors","20","11","9","0","0","0","1","0","1","2","1","1","1","1","0","0","0","0","16","9","7","0","0","0","0","0","0","0","0","0","-2"
"120537","Hope International University","2019","Not on tenure/no tenure system, assistant professors","9","4","5","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","8","4","4","0","0","0","0","0","0","0","0","0","-2"
"120768","Pacific Oaks College","2019","Not on tenure track/No tenure system system total","20","5","15","0","0","0","0","0","0","7","2","5","5","1","4","0","0","0","8","2","6","0","0","0","0","0","0","0","0","0","-2"
"120768","Pacific Oaks College","2019","Not on tenure/no tenure system, no academic rank","20","5","15","0","0","0","0","0","0","7","2","5","5","1","4","0","0","0","8","2","6","0","0","0","0","0","0","0","0","0","-2"
"120865","Pacific Union College","2019","Tenured total","30","16","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","11","8","9","3","6","2","2","0","0","0","0","-2"
"120865","Pacific Union College","2019","Tenured, professors","22","12","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","9","4","7","1","6","2","2","0","0","0","0","-2"
"120865","Pacific Union College","2019","Tenured, associate professors","8","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","4","2","2","0","0","0","0","0","0","0","-2"
"120865","Pacific Union College","2019","On-Tenure track total","25","14","11","0","0","0","6","4","2","0","0","0","1","1","0","0","0","0","7","4","3","7","5","2","4","0","4","0","0","0","-2"
"120865","Pacific Union College","2019","On-tenure track, professors","7","4","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","1","1","2","2","0","2","0","2","0","0","0","-2"
"120865","Pacific Union College","2019","On-tenure track, associate professors","4","4","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","2","0","1","1","0","0","0","0","0","0","0","-2"
"120865","Pacific Union College","2019","On-tenure track, assistant professors","12","4","8","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","3","1","2","3","1","2","2","0","2","0","0","0","-2"
"120865","Pacific Union College","2019","On-tenure track, instructors","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","-2"
"120865","Pacific Union College","2019","Not on tenure track/No tenure system system total","22","6","16","0","0","0","1","1","0","0","0","0","3","0","3","0","0","0","7","0","7","11","5","6","0","0","0","0","0","0","-2"
"120865","Pacific Union College","2019","Not on tenure/no tenure system, professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"120865","Pacific Union College","2019","Not on tenure/no tenure system, associate professors","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","3","1","2","0","0","0","0","0","0","-2"
"120865","Pacific Union College","2019","Not on tenure/no tenure system, assistant professors","14","4","10","0","0","0","1","1","0","0","0","0","3","0","3","0","0","0","3","0","3","7","3","4","0","0","0","0","0","0","-2"
"120865","Pacific Union College","2019","Not on tenure/no tenure system, instructors","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","1","1","0","0","0","0","0","0","0","-2"
"121619","Santa Ana College","2019","Tenured total","110","46","64","1","1","0","14","4","10","1","0","1","30","13","17","0","0","0","60","27","33","0","0","0","2","0","2","2","1","1","-2"
"121619","Santa Ana College","2019","Tenured, instructors","110","46","64","1","1","0","14","4","10","1","0","1","30","13","17","0","0","0","60","27","33","0","0","0","2","0","2","2","1","1","-2"
"121619","Santa Ana College","2019","On-Tenure track total","137","62","75","0","0","0","24","11","13","4","2","2","34","15","19","0","0","0","65","27","38","0","0","0","8","6","2","2","1","1","-2"
"121619","Santa Ana College","2019","On-tenure track, instructors","137","62","75","0","0","0","24","11","13","4","2","2","34","15","19","0","0","0","65","27","38","0","0","0","8","6","2","2","1","1","-2"
"121619","Santa Ana College","2019","Not on tenure track/No tenure system system total","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"121619","Santa Ana College","2019","Not on tenure/no tenure system, instructors","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"121691","University of Redlands","2019","Tenured total","147","72","75","1","1","0","19","10","9","5","2","3","6","3","3","0","0","0","114","55","59","0","0","0","2","1","1","0","0","0","121691"
"121691","University of Redlands","2019","Tenured, professors","116","55","61","0","0","0","14","7","7","3","2","1","4","2","2","0","0","0","93","43","50","0","0","0","2","1","1","0","0","0","121691"
"121691","University of Redlands","2019","Tenured, associate professors","31","17","14","1","1","0","5","3","2","2","0","2","2","1","1","0","0","0","21","12","9","0","0","0","0","0","0","0","0","0","121691"
"121691","University of Redlands","2019","On-Tenure track total","23","11","12","0","0","0","5","2","3","2","0","2","2","1","1","0","0","0","10","7","3","0","0","0","4","1","3","0","0","0","121691"
"121691","University of Redlands","2019","On-tenure track, associate professors","5","3","2","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","121691"
"121691","University of Redlands","2019","On-tenure track, assistant professors","18","8","10","0","0","0","3","1","2","2","0","2","2","1","1","0","0","0","7","5","2","0","0","0","4","1","3","0","0","0","121691"
"121691","University of Redlands","2019","Not on tenure track/No tenure system system total","47","20","27","0","0","0","4","2","2","2","1","1","7","3","4","0","0","0","27","8","19","0","0","0","7","6","1","0","0","0","121691"
"121691","University of Redlands","2019","Not on tenure/no tenure system, professors","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","121691"
"121691","University of Redlands","2019","Not on tenure/no tenure system, lecturers","9","4","5","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","7","2","5","0","0","0","0","0","0","0","0","0","121691"
"121691","University of Redlands","2019","Not on tenure/no tenure system, no academic rank","36","14","22","0","0","0","3","1","2","1","0","1","6","2","4","0","0","0","19","5","14","0","0","0","7","6","1","0","0","0","121691"
"121886","Rio Hondo College","2019","Tenured total","143","75","68","2","2","0","16","7","9","6","3","3","48","21","27","0","0","0","68","39","29","3","3","0","0","0","0","0","0","0","-2"
"121886","Rio Hondo College","2019","Tenured, instructors","143","75","68","2","2","0","16","7","9","6","3","3","48","21","27","0","0","0","68","39","29","3","3","0","0","0","0","0","0","0","-2"
"121886","Rio Hondo College","2019","On-Tenure track total","62","23","39","0","0","0","7","2","5","0","0","0","24","10","14","1","0","1","21","10","11","1","0","1","3","0","3","5","1","4","-2"
"121886","Rio Hondo College","2019","On-tenure track, instructors","62","23","39","0","0","0","7","2","5","0","0","0","24","10","14","1","0","1","21","10","11","1","0","1","3","0","3","5","1","4","-2"
"121886","Rio Hondo College","2019","Not on tenure track/No tenure system system total","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"121886","Rio Hondo College","2019","Not on tenure/no tenure system, instructors","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"122375","San Diego Mesa College","2019","Tenured total","17","11","6","0","0","0","1","0","1","2","1","1","2","2","0","0","0","0","11","8","3","0","0","0","1","0","1","0","0","0","-2"
"122375","San Diego Mesa College","2019","Tenured, instructors","17","11","6","0","0","0","1","0","1","2","1","1","2","2","0","0","0","0","11","8","3","0","0","0","1","0","1","0","0","0","-2"
"122375","San Diego Mesa College","2019","On-Tenure track total","239","104","135","0","0","0","14","3","11","19","7","12","25","16","9","1","1","0","126","51","75","2","2","0","52","24","28","0","0","0","-2"
"122375","San Diego Mesa College","2019","On-tenure track, instructors","239","104","135","0","0","0","14","3","11","19","7","12","25","16","9","1","1","0","126","51","75","2","2","0","52","24","28","0","0","0","-2"
"122375","San Diego Mesa College","2019","Not on tenure track/No tenure system system total","6","1","5","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","3","1","2","0","0","0","1","0","1","0","0","0","-2"
"122375","San Diego Mesa College","2019","Not on tenure/no tenure system, instructors","6","1","5","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","3","1","2","0","0","0","1","0","1","0","0","0","-2"
"122977","Santa Monica College","2019","Tenured total","211","97","114","0","0","0","28","11","17","22","10","12","26","11","15","1","0","1","111","58","53","1","0","1","2","1","1","20","6","14","-2"
"122977","Santa Monica College","2019","Tenured, instructors","211","97","114","0","0","0","28","11","17","22","10","12","26","11","15","1","0","1","111","58","53","1","0","1","2","1","1","20","6","14","-2"
"122977","Santa Monica College","2019","On-Tenure track total","125","49","76","0","0","0","7","1","6","16","4","12","19","9","10","0","0","0","58","24","34","2","0","2","0","0","0","23","11","12","-2"
"122977","Santa Monica College","2019","On-tenure track, instructors","125","49","76","0","0","0","7","1","6","16","4","12","19","9","10","0","0","0","58","24","34","2","0","2","0","0","0","23","11","12","-2"
"122977","Santa Monica College","2019","Not on tenure track/No tenure system system total","16","5","11","0","0","0","0","0","0","2","0","2","3","0","3","0","0","0","6","3","3","0","0","0","2","2","0","3","0","3","-2"
"122977","Santa Monica College","2019","Not on tenure/no tenure system, instructors","16","5","11","0","0","0","0","0","0","2","0","2","3","0","3","0","0","0","6","3","3","0","0","0","2","2","0","3","0","3","-2"
"123509","Skyline College","2019","Tenured total","91","44","47","0","0","0","16","8","8","11","9","2","14","6","8","0","0","0","40","17","23","0","0","0","10","4","6","0","0","0","-2"
"123509","Skyline College","2019","Tenured, instructors","91","44","47","0","0","0","16","8","8","11","9","2","14","6","8","0","0","0","40","17","23","0","0","0","10","4","6","0","0","0","-2"
"123509","Skyline College","2019","On-Tenure track total","40","13","27","1","1","0","9","3","6","7","2","5","11","5","6","0","0","0","11","2","9","0","0","0","0","0","0","1","0","1","-2"
"123509","Skyline College","2019","On-tenure track, instructors","40","13","27","1","1","0","9","3","6","7","2","5","11","5","6","0","0","0","11","2","9","0","0","0","0","0","0","1","0","1","-2"
"123509","Skyline College","2019","Not on tenure track/No tenure system system total","16","11","5","0","0","0","4","3","1","1","1","0","1","0","1","0","0","0","9","6","3","0","0","0","1","1","0","0","0","0","-2"
"123509","Skyline College","2019","Not on tenure/no tenure system, instructors","16","11","5","0","0","0","4","3","1","1","1","0","1","0","1","0","0","0","9","6","3","0","0","0","1","1","0","0","0","0","-2"
"123554","Saint Mary's College of California","2019","Tenured total","131","60","71","1","0","1","18","6","12","3","1","2","10","3","7","0","0","0","79","42","37","0","0","0","13","6","7","7","2","5","-2"
"123554","Saint Mary's College of California","2019","Tenured, professors","75","40","35","1","0","1","12","5","7","1","0","1","4","2","2","0","0","0","54","31","23","0","0","0","3","2","1","0","0","0","-2"
"123554","Saint Mary's College of California","2019","Tenured, associate professors","56","20","36","0","0","0","6","1","5","2","1","1","6","1","5","0","0","0","25","11","14","0","0","0","10","4","6","7","2","5","-2"
"123554","Saint Mary's College of California","2019","On-Tenure track total","55","19","36","0","0","0","3","0","3","6","1","5","9","3","6","0","0","0","20","11","9","0","0","0","13","3","10","4","1","3","-2"
"123554","Saint Mary's College of California","2019","On-tenure track, associate professors","17","8","9","0","0","0","1","0","1","2","1","1","4","1","3","0","0","0","7","4","3","0","0","0","3","2","1","0","0","0","-2"
"123554","Saint Mary's College of California","2019","On-tenure track, assistant professors","38","11","27","0","0","0","2","0","2","4","0","4","5","2","3","0","0","0","13","7","6","0","0","0","10","1","9","4","1","3","-2"
"123554","Saint Mary's College of California","2019","Not on tenure track/No tenure system system total","30","11","19","0","0","0","4","1","3","1","0","1","1","1","0","0","0","0","16","7","9","0","0","0","6","1","5","2","1","1","-2"
"123554","Saint Mary's College of California","2019","Not on tenure/no tenure system, associate professors","13","5","8","0","0","0","2","0","2","0","0","0","1","1","0","0","0","0","9","4","5","0","0","0","1","0","1","0","0","0","-2"
"123554","Saint Mary's College of California","2019","Not on tenure/no tenure system, assistant professors","17","6","11","0","0","0","2","1","1","1","0","1","0","0","0","0","0","0","7","3","4","0","0","0","5","1","4","2","1","1","-2"
"123563","Solano Community College","2019","Tenured total","112","49","63","0","0","0","6","2","4","11","4","7","13","6","7","0","0","0","82","37","45","0","0","0","0","0","0","0","0","0","-2"
"123563","Solano Community College","2019","Tenured, instructors","112","49","63","0","0","0","6","2","4","11","4","7","13","6","7","0","0","0","82","37","45","0","0","0","0","0","0","0","0","0","-2"
"123563","Solano Community College","2019","On-Tenure track total","25","11","14","0","0","0","2","0","2","4","2","2","2","2","0","0","0","0","17","7","10","0","0","0","0","0","0","0","0","0","-2"
"123563","Solano Community College","2019","On-tenure track, instructors","25","11","14","0","0","0","2","0","2","4","2","2","2","2","0","0","0","0","17","7","10","0","0","0","0","0","0","0","0","0","-2"
"123572","Sonoma State University","2019","Tenured total","170","91","79","0","0","0","16","11","5","2","0","2","11","5","6","0","0","0","132","69","63","2","2","0","6","3","3","1","1","0","-2"
"123572","Sonoma State University","2019","Tenured, professors","135","73","62","0","0","0","12","8","4","1","0","1","7","3","4","0","0","0","109","57","52","2","2","0","3","2","1","1","1","0","-2"
"123572","Sonoma State University","2019","Tenured, associate professors","35","18","17","0","0","0","4","3","1","1","0","1","4","2","2","0","0","0","23","12","11","0","0","0","3","1","2","0","0","0","-2"
"123572","Sonoma State University","2019","On-Tenure track total","74","27","47","1","0","1","10","6","4","1","1","0","7","3","4","0","0","0","36","12","24","3","0","3","6","2","4","10","3","7","-2"
"123572","Sonoma State University","2019","On-tenure track, associate professors","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","2","1","1","-2"
"123572","Sonoma State University","2019","On-tenure track, assistant professors","70","25","45","1","0","1","10","6","4","1","1","0","7","3","4","0","0","0","34","11","23","3","0","3","6","2","4","8","2","6","-2"
"123572","Sonoma State University","2019","Not on tenure track/No tenure system system total","32","17","15","0","0","0","1","1","0","0","0","0","2","2","0","0","0","0","22","10","12","1","0","1","6","4","2","0","0","0","-2"
"123572","Sonoma State University","2019","Not on tenure/no tenure system, lecturers","32","17","15","0","0","0","1","1","0","0","0","0","2","2","0","0","0","0","22","10","12","1","0","1","6","4","2","0","0","0","-2"
"123651","Vanguard University of Southern California","2019","Tenured total","39","18","21","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","36","17","19","1","0","1","0","0","0","0","0","0","-2"
"123651","Vanguard University of Southern California","2019","Tenured, professors","25","16","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","16","8","1","0","1","0","0","0","0","0","0","-2"
"123651","Vanguard University of Southern California","2019","Tenured, associate professors","13","2","11","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","11","1","10","0","0","0","0","0","0","0","0","0","-2"
"123651","Vanguard University of Southern California","2019","Tenured, assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"123651","Vanguard University of Southern California","2019","On-Tenure track total","23","10","13","0","0","0","8","3","5","2","2","0","2","1","1","0","0","0","10","4","6","1","0","1","0","0","0","0","0","0","-2"
"123651","Vanguard University of Southern California","2019","On-tenure track, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"123651","Vanguard University of Southern California","2019","On-tenure track, associate professors","5","3","2","0","0","0","2","1","1","1","1","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"123651","Vanguard University of Southern California","2019","On-tenure track, assistant professors","17","6","11","0","0","0","6","2","4","1","1","0","2","1","1","0","0","0","7","2","5","1","0","1","0","0","0","0","0","0","-2"
"123651","Vanguard University of Southern California","2019","Not on tenure track/No tenure system system total","23","8","15","0","0","0","3","1","2","3","1","2","1","0","1","0","0","0","15","5","10","0","0","0","0","0","0","1","1","0","-2"
"123651","Vanguard University of Southern California","2019","Not on tenure/no tenure system, associate professors","4","2","2","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"123651","Vanguard University of Southern California","2019","Not on tenure/no tenure system, assistant professors","14","4","10","0","0","0","1","1","0","2","0","2","1","0","1","0","0","0","10","3","7","0","0","0","0","0","0","0","0","0","-2"
"123651","Vanguard University of Southern California","2019","Not on tenure/no tenure system, instructors","5","2","3","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","1","1","0","-2"
"125471","West Los Angeles College","2019","Tenured total","94","44","50","0","0","0","11","8","3","12","8","4","14","5","9","1","0","1","39","17","22","0","0","0","16","6","10","1","0","1","-2"
"125471","West Los Angeles College","2019","Tenured, instructors","94","44","50","0","0","0","11","8","3","12","8","4","14","5","9","1","0","1","39","17","22","0","0","0","16","6","10","1","0","1","-2"
"125471","West Los Angeles College","2019","On-Tenure track total","27","10","17","0","0","0","1","1","0","3","1","2","4","0","4","0","0","0","6","4","2","0","0","0","13","4","9","0","0","0","-2"
"125471","West Los Angeles College","2019","On-tenure track, instructors","27","10","17","0","0","0","1","1","0","3","1","2","4","0","4","0","0","0","6","4","2","0","0","0","13","4","9","0","0","0","-2"
"125471","West Los Angeles College","2019","Not on tenure track/No tenure system system total","6","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","3","3","0","0","0","0","-2"
"125471","West Los Angeles College","2019","Not on tenure/no tenure system, instructors","6","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","3","3","0","0","0","0","-2"
"125763","Whittier College","2019","Tenured total","71","37","34","0","0","0","3","1","2","2","0","2","11","7","4","0","0","0","48","24","24","1","1","0","0","0","0","6","4","2","-2"
"125763","Whittier College","2019","Tenured, professors","35","21","14","0","0","0","2","1","1","1","0","1","4","2","2","0","0","0","25","16","9","0","0","0","0","0","0","3","2","1","-2"
"125763","Whittier College","2019","Tenured, associate professors","36","16","20","0","0","0","1","0","1","1","0","1","7","5","2","0","0","0","23","8","15","1","1","0","0","0","0","3","2","1","-2"
"125763","Whittier College","2019","On-Tenure track total","21","9","12","1","0","1","2","0","2","3","1","2","3","0","3","0","0","0","8","7","1","4","1","3","0","0","0","0","0","0","-2"
"125763","Whittier College","2019","On-tenure track, associate professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"125763","Whittier College","2019","On-tenure track, assistant professors","18","7","11","1","0","1","2","0","2","3","1","2","3","0","3","0","0","0","5","5","0","4","1","3","0","0","0","0","0","0","-2"
"125763","Whittier College","2019","Not on tenure track/No tenure system system total","37","20","17","0","0","0","5","2","3","0","0","0","7","5","2","0","0","0","24","13","11","0","0","0","1","0","1","0","0","0","-2"
"125763","Whittier College","2019","Not on tenure/no tenure system, professors","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"125763","Whittier College","2019","Not on tenure/no tenure system, associate professors","3","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"125763","Whittier College","2019","Not on tenure/no tenure system, assistant professors","18","10","8","0","0","0","3","0","3","0","0","0","4","4","0","0","0","0","11","6","5","0","0","0","0","0","0","0","0","0","-2"
"125763","Whittier College","2019","Not on tenure/no tenure system, instructors","7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","3","0","0","0","1","0","1","0","0","0","-2"
"125763","Whittier College","2019","Not on tenure/no tenure system, lecturers","5","3","2","0","0","0","2","2","0","0","0","0","2","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"125897","Woodbury University","2019","Not on tenure track/No tenure system system total","67","39","28","2","0","2","8","4","4","1","0","1","3","3","0","0","0","0","47","28","19","0","0","0","6","4","2","0","0","0","-2"
"125897","Woodbury University","2019","Not on tenure/no tenure system, professors","27","17","10","0","0","0","4","3","1","0","0","0","1","1","0","0","0","0","22","13","9","0","0","0","0","0","0","0","0","0","-2"
"125897","Woodbury University","2019","Not on tenure/no tenure system, associate professors","28","15","13","1","0","1","3","0","3","1","0","1","2","2","0","0","0","0","17","10","7","0","0","0","4","3","1","0","0","0","-2"
"125897","Woodbury University","2019","Not on tenure/no tenure system, assistant professors","12","7","5","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","8","5","3","0","0","0","2","1","1","0","0","0","-2"
"126182","Adams State University","2019","Tenured total","38","19","19","0","0","0","0","0","0","0","0","0","6","2","4","1","0","1","31","17","14","0","0","0","0","0","0","0","0","0","-2"
"126182","Adams State University","2019","Tenured, professors","22","11","11","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","20","10","10","0","0","0","0","0","0","0","0","0","-2"
