"unitid","institution name","year","S2010_F.Tenure status and academic rank of full-time instruction/research/public service staff","S2010_F_RV.Grand total","S2010_F_RV.Grand total men","S2010_F_RV.Grand total women","S2010_F_RV.American Indian or Alaska Native total","S2010_F_RV.American Indian or Alaska Native men","S2010_F_RV.American Indian or Alaska Native women","S2010_F_RV.Asian total","S2010_F_RV.Asian men","S2010_F_RV.Asian women","S2010_F_RV.Black or African American total","S2010_F_RV.Black or African American men","S2010_F_RV.Black or African American women","S2010_F_RV.Hispanic or Latino total","S2010_F_RV.Hispanic or Latino men","S2010_F_RV.Hispanic or Latino women","S2010_F_RV.Native Hawaiian or Other Pacific Islander total","S2010_F_RV.Native Hawaiian or Other Pacific Islander men","S2010_F_RV.Native Hawaiian or Other Pacific Islander women","S2010_F_RV.White total","S2010_F_RV.White men","S2010_F_RV.White women","S2010_F_RV.Two or more races total","S2010_F_RV.Two or more races men","S2010_F_RV.Two or more races women","S2010_F_RV.Race/ethnicity unknown total","S2010_F_RV.Race/ethnicity unknown men","S2010_F_RV.Race/ethnicity unknown women","S2010_F_RV.Nonresident alien total","S2010_F_RV.Nonresident alien men","S2010_F_RV.Nonresident alien women","IDX_HR"
"109350","Antelope Valley College","2010","Total full-time Instruction/research/public service, Tenured, Professors","71","31","40","0","0","0","2","1","1","6","2","4","2","0","2","0","0","0","59","27","32","0","0","0","2","1","1","0","0","0","-2"
"109350","Antelope Valley College","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","21","13","8","0","0","0","2","1","1","0","0","0","4","4","0","0","0","0","14","7","7","0","0","0","1","1","0","0","0","0","-2"
"109350","Antelope Valley College","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","8","0","8","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","7","0","7","0","0","0","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2010","Total full-time Instruction/research/public service, Tenured, Instructors","50","31","19","0","0","0","2","2","0","4","2","2","5","2","3","0","0","0","36","24","12","0","0","0","3","1","2","0","0","0","-2"
"109350","Antelope Valley College","2010","Total full-time Instruction/research/public service, Tenured total","150","75","75","0","0","0","6","4","2","10","4","6","12","6","6","0","0","0","116","58","58","0","0","0","6","3","3","0","0","0","-2"
"109350","Antelope Valley College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","2","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","25","13","12","0","0","0","2","2","0","2","1","1","2","2","0","0","0","0","19","8","11","0","0","0","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","31","17","14","1","1","0","2","2","0","2","1","1","2","2","0","0","0","0","24","11","13","0","0","0","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","2","1","1","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","2","1","1","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","102","60","42","0","0","0","10","5","5","5","3","2","4","2","2","0","0","0","82","50","32","0","0","0","1","0","1","0","0","0","-2"
"109785","Azusa Pacific University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","110","68","42","1","0","1","16","12","4","7","5","2","6","4","2","0","0","0","79","47","32","0","0","0","1","0","1","0","0","0","-2"
"109785","Azusa Pacific University","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","115","41","74","0","0","0","12","4","8","11","2","9","12","5","7","0","0","0","76","29","47","0","0","0","4","1","3","0","0","0","-2"
"109785","Azusa Pacific University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","16","3","13","0","0","0","3","1","2","1","0","1","0","0","0","0","0","0","12","2","10","0","0","0","0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","343","172","171","1","0","1","41","22","19","24","10","14","22","11","11","0","0","0","249","128","121","0","0","0","6","1","5","0","0","0","-2"
"109819","Bakersfield College","2010","Total full-time Instruction/research/public service, Tenured, Instructors","202","104","98","1","0","1","6","2","4","12","6","6","21","9","12","1","1","0","150","82","68","0","0","0","11","4","7","0","0","0","-2"
"109819","Bakersfield College","2010","Total full-time Instruction/research/public service, Tenured total","202","104","98","1","0","1","6","2","4","12","6","6","21","9","12","1","1","0","150","82","68","0","0","0","11","4","7","0","0","0","-2"
"109819","Bakersfield College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","49","23","26","1","1","0","1","1","0","1","1","0","4","3","1","0","0","0","41","17","24","0","0","0","1","0","1","0","0","0","-2"
"109819","Bakersfield College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","49","23","26","1","1","0","1","1","0","1","1","0","4","3","1","0","0","0","41","17","24","0","0","0","1","0","1","0","0","0","-2"
"109819","Bakersfield College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","6","3","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","4","2","2","0","0","0","1","0","1","0","0","0","-2"
"109819","Bakersfield College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","6","3","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","4","2","2","0","0","0","1","0","1","0","0","0","-2"
"110413","California Lutheran University","2010","Total full-time Instruction/research/public service, Tenured, Professors","46","31","15","1","1","0","5","3","2","1","1","0","1","1","0","0","0","0","37","24","13","0","0","0","0","0","0","1","1","0","-2"
"110413","California Lutheran University","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","25","10","15","0","0","0","2","0","2","2","1","1","2","1","1","0","0","0","18","8","10","0","0","0","0","0","0","1","0","1","-2"
"110413","California Lutheran University","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2010","Total full-time Instruction/research/public service, Tenured total","73","42","31","1","1","0","7","3","4","3","2","1","4","3","1","0","0","0","56","32","24","0","0","0","0","0","0","2","1","1","-2"
"110413","California Lutheran University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","29","15","14","0","0","0","2","1","1","1","0","1","3","1","2","0","0","0","21","13","8","0","0","0","0","0","0","2","0","2","-2"
"110413","California Lutheran University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","32","17","15","0","0","0","2","1","1","2","0","2","3","1","2","0","0","0","23","15","8","0","0","0","0","0","0","2","0","2","-2"
"110413","California Lutheran University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","9","4","5","0","0","0","1","0","1","1","1","0","2","0","2","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","9","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5","4","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","23","12","11","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","21","11","10","1","1","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","51","27","24","0","0","0","2","0","2","1","1","0","2","0","2","0","0","0","45","25","20","1","1","0","0","0","0","0","0","0","-2"
"110486","California State University-Bakersfield","2010","Total full-time Instruction/research/public service, Tenured, Professors","83","56","27","0","0","0","9","7","2","7","4","3","9","7","2","1","1","0","55","35","20","0","0","0","1","1","0","1","1","0","-2"
"110486","California State University-Bakersfield","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","58","35","23","0","0","0","6","5","1","2","1","1","5","2","3","1","0","1","38","23","15","1","0","1","1","1","0","4","3","1","-2"
"110486","California State University-Bakersfield","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110486","California State University-Bakersfield","2010","Total full-time Instruction/research/public service, Tenured total","143","92","51","0","0","0","16","13","3","9","5","4","14","9","5","2","1","1","94","58","36","1","0","1","2","2","0","5","4","1","-2"
"110486","California State University-Bakersfield","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"110486","California State University-Bakersfield","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","30","7","23","0","0","0","3","1","2","2","0","2","4","3","1","0","0","0","18","3","15","0","0","0","0","0","0","3","0","3","-2"
"110486","California State University-Bakersfield","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","32","7","25","0","0","0","3","1","2","2","0","2","4","3","1","0","0","0","20","3","17","0","0","0","0","0","0","3","0","3","-2"
"110486","California State University-Bakersfield","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","66","15","51","1","0","1","2","0","2","1","0","1","8","2","6","0","0","0","50","12","38","1","1","0","1","0","1","2","0","2","-2"
"110486","California State University-Bakersfield","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","66","15","51","1","0","1","2","0","2","1","0","1","8","2","6","0","0","0","50","12","38","1","1","0","1","0","1","2","0","2","-2"
"110495","California State University-Stanislaus","2010","Total full-time Instruction/research/public service, Tenured, Professors","107","64","43","0","0","0","11","4","7","1","1","0","5","3","2","0","0","0","84","52","32","0","0","0","6","4","2","0","0","0","-2"
"110495","California State University-Stanislaus","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","60","31","29","1","0","1","8","3","5","2","2","0","7","2","5","0","0","0","35","17","18","0","0","0","6","6","0","1","1","0","-2"
"110495","California State University-Stanislaus","2010","Total full-time Instruction/research/public service, Tenured total","167","95","72","1","0","1","19","7","12","3","3","0","12","5","7","0","0","0","119","69","50","0","0","0","12","10","2","1","1","0","-2"
"110495","California State University-Stanislaus","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110495","California State University-Stanislaus","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110495","California State University-Stanislaus","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","54","26","28","0","0","0","3","0","3","4","2","2","5","3","2","0","0","0","34","18","16","1","1","0","1","0","1","6","2","4","-2"
"110495","California State University-Stanislaus","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","56","28","28","0","0","0","3","0","3","4","2","2","5","3","2","0","0","0","36","20","16","1","1","0","1","0","1","6","2","4","-2"
"110495","California State University-Stanislaus","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","42","20","22","1","1","0","4","2","2","2","1","1","6","3","3","0","0","0","26","11","15","0","0","0","2","1","1","1","1","0","-2"
"110495","California State University-Stanislaus","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","42","20","22","1","1","0","4","2","2","2","1","1","6","3","3","0","0","0","26","11","15","0","0","0","2","1","1","1","1","0","-2"
"110510","California State University-San Bernardino","2010","Total full-time Instruction/research/public service, Tenured, Professors","202","132","70","2","1","1","29","18","11","10","3","7","18","11","7","0","0","0","140","96","44","1","1","0","2","2","0","0","0","0","-2"
"110510","California State University-San Bernardino","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","74","39","35","0","0","0","8","5","3","2","0","2","5","2","3","0","0","0","55","30","25","0","0","0","2","0","2","2","2","0","-2"
"110510","California State University-San Bernardino","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","6","3","3","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"110510","California State University-San Bernardino","2010","Total full-time Instruction/research/public service, Tenured, No academic rank","2","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110510","California State University-San Bernardino","2010","Total full-time Instruction/research/public service, Tenured total","284","175","109","2","1","1","37","23","14","14","4","10","23","13","10","0","0","0","201","129","72","1","1","0","4","2","2","2","2","0","-2"
"110510","California State University-San Bernardino","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110510","California State University-San Bernardino","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110510","California State University-San Bernardino","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","71","26","45","0","0","0","13","4","9","4","2","2","6","3","3","0","0","0","36","13","23","1","1","0","1","0","1","10","3","7","-2"
"110510","California State University-San Bernardino","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","75","29","46","0","0","0","14","5","9","4","2","2","7","4","3","0","0","0","38","14","24","1","1","0","1","0","1","10","3","7","-2"
"110510","California State University-San Bernardino","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","74","25","49","0","0","0","1","1","0","3","1","2","10","4","6","0","0","0","58","17","41","0","0","0","2","2","0","0","0","0","-2"
"110510","California State University-San Bernardino","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","74","25","49","0","0","0","1","1","0","3","1","2","10","4","6","0","0","0","58","17","41","0","0","0","2","2","0","0","0","0","-2"
"110529","California State Polytechnic University-Pomona","2010","Total full-time Instruction/research/public service, Tenured, Professors","257","164","93","0","0","0","60","42","18","8","5","3","17","12","5","0","0","0","165","101","64","0","0","0","6","3","3","1","1","0","-2"
"110529","California State Polytechnic University-Pomona","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","81","43","38","0","0","0","7","4","3","2","1","1","13","8","5","0","0","0","50","24","26","0","0","0","8","5","3","1","1","0","-2"
"110529","California State Polytechnic University-Pomona","2010","Total full-time Instruction/research/public service, Tenured total","338","207","131","0","0","0","67","46","21","10","6","4","30","20","10","0","0","0","215","125","90","0","0","0","14","8","6","2","2","0","-2"
"110529","California State Polytechnic University-Pomona","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110529","California State Polytechnic University-Pomona","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","18","14","4","0","0","0","4","4","0","1","1","0","2","0","2","1","1","0","8","7","1","0","0","0","0","0","0","2","1","1","-2"
"110529","California State Polytechnic University-Pomona","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","98","47","51","1","0","1","19","9","10","7","4","3","4","3","1","0","0","0","43","22","21","1","0","1","5","2","3","18","7","11","-2"
"110529","California State Polytechnic University-Pomona","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","118","63","55","1","0","1","23","13","10","8","5","3","6","3","3","1","1","0","53","31","22","1","0","1","5","2","3","20","8","12","-2"
"110529","California State Polytechnic University-Pomona","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","48","27","21","0","0","0","7","4","3","4","1","3","4","3","1","0","0","0","31","18","13","1","0","1","0","0","0","1","1","0","-2"
"110529","California State Polytechnic University-Pomona","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","48","27","21","0","0","0","7","4","3","4","1","3","4","3","1","0","0","0","31","18","13","1","0","1","0","0","0","1","1","0","-2"
"110547","California State University-Dominguez Hills","2010","Total full-time Instruction/research/public service, Tenured, Professors","77","49","28","0","0","0","6","4","2","5","2","3","6","4","2","0","0","0","53","35","18","1","1","0","6","3","3","0","0","0","-2"
"110547","California State University-Dominguez Hills","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","63","27","36","1","0","1","8","5","3","8","4","4","3","1","2","0","0","0","37","15","22","0","0","0","5","1","4","1","1","0","-2"
"110547","California State University-Dominguez Hills","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","4","1","3","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","-2"
"110547","California State University-Dominguez Hills","2010","Total full-time Instruction/research/public service, Tenured, Lecturers","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"110547","California State University-Dominguez Hills","2010","Total full-time Instruction/research/public service, Tenured total","148","79","69","1","0","1","15","9","6","13","6","7","10","6","4","0","0","0","95","52","43","2","1","1","11","4","7","1","1","0","-2"
"110547","California State University-Dominguez Hills","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","9","5","4","0","0","0","1","1","0","0","0","0","2","2","0","0","0","0","6","2","4","0","0","0","0","0","0","0","0","0","-2"
"110547","California State University-Dominguez Hills","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","47","18","29","0","0","0","8","3","5","4","3","1","6","3","3","0","0","0","24","8","16","0","0","0","4","1","3","1","0","1","-2"
"110547","California State University-Dominguez Hills","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Lecturers","3","1","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","-2"
"110547","California State University-Dominguez Hills","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","59","24","35","0","0","0","9","4","5","5","3","2","8","5","3","0","0","0","31","10","21","0","0","0","5","2","3","1","0","1","-2"
"110547","California State University-Dominguez Hills","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","72","30","42","1","0","1","6","2","4","9","4","5","6","2","4","1","1","0","45","19","26","0","0","0","4","2","2","0","0","0","-2"
"110547","California State University-Dominguez Hills","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","72","30","42","1","0","1","6","2","4","9","4","5","6","2","4","1","1","0","45","19","26","0","0","0","4","2","2","0","0","0","-2"
"110556","California State University-Fresno","2010","Total full-time Instruction/research/public service, Tenured, Professors","225","155","70","1","1","0","26","24","2","13","8","5","19","16","3","0","0","0","163","105","58","0","0","0","3","1","2","0","0","0","-2"
"110556","California State University-Fresno","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","121","73","48","1","0","1","14","10","4","1","1","0","11","7","4","0","0","0","88","52","36","1","1","0","2","1","1","3","1","2","-2"
"110556","California State University-Fresno","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","3","1","2","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"110556","California State University-Fresno","2010","Total full-time Instruction/research/public service, Tenured, No academic rank","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110556","California State University-Fresno","2010","Total full-time Instruction/research/public service, Tenured total","350","230","120","2","1","1","40","34","6","14","9","5","31","23","8","0","0","0","254","159","95","1","1","0","5","2","3","3","1","2","-2"
"110556","California State University-Fresno","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","14","11","3","0","0","0","4","2","2","0","0","0","1","0","1","0","0","0","7","7","0","0","0","0","0","0","0","2","2","0","-2"
"110556","California State University-Fresno","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","161","89","72","1","0","1","31","18","13","7","3","4","17","8","9","0","0","0","87","50","37","2","1","1","5","1","4","11","8","3","-2"
"110556","California State University-Fresno","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","175","100","75","1","0","1","35","20","15","7","3","4","18","8","10","0","0","0","94","57","37","2","1","1","5","1","4","13","10","3","-2"
"110556","California State University-Fresno","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","117","56","61","1","1","0","8","5","3","1","0","1","10","4","6","0","0","0","93","44","49","2","1","1","0","0","0","2","1","1","-2"
"110556","California State University-Fresno","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","117","56","61","1","1","0","8","5","3","1","0","1","10","4","6","0","0","0","93","44","49","2","1","1","0","0","0","2","1","1","-2"
"110565","California State University-Fullerton","2010","Total full-time Instruction/research/public service, Tenured, Professors","253","165","88","1","1","0","44","30","14","5","2","3","10","7","3","1","1","0","190","123","67","0","0","0","2","1","1","0","0","0","-2"
"110565","California State University-Fullerton","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","159","80","79","0","0","0","26","12","14","6","3","3","14","6","8","1","1","0","110","56","54","0","0","0","0","0","0","2","2","0","-2"
"110565","California State University-Fullerton","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"110565","California State University-Fullerton","2010","Total full-time Instruction/research/public service, Tenured total","415","247","168","1","1","0","70","42","28","11","5","6","24","13","11","2","2","0","303","181","122","0","0","0","2","1","1","2","2","0","-2"
"110565","California State University-Fullerton","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","9","6","3","0","0","0","3","1","2","1","1","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"110565","California State University-Fullerton","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","34","18","16","0","0","0","6","3","3","0","0","0","0","0","0","0","0","0","22","11","11","0","0","0","0","0","0","6","4","2","-2"
"110565","California State University-Fullerton","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","240","123","117","1","0","1","34","21","13","11","4","7","20","14","6","0","0","0","141","67","74","2","0","2","2","1","1","29","16","13","-2"
"110565","California State University-Fullerton","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Lecturers","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110565","California State University-Fullerton","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","284","147","137","1","0","1","43","25","18","12","5","7","20","14","6","0","0","0","169","82","87","2","0","2","2","1","1","35","20","15","-2"
"110565","California State University-Fullerton","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","149","57","92","0","0","0","14","5","9","4","3","1","6","2","4","0","0","0","119","44","75","2","1","1","2","1","1","2","1","1","-2"
"110565","California State University-Fullerton","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","149","57","92","0","0","0","14","5","9","4","3","1","6","2","4","0","0","0","119","44","75","2","1","1","2","1","1","2","1","1","-2"
"110574","California State University-East Bay","2010","Total full-time Instruction/research/public service, Tenured, Professors","104","60","44","0","0","0","11","5","6","8","6","2","12","6","6","1","1","0","72","42","30","0","0","0","0","0","0","0","0","0","-2"
"110574","California State University-East Bay","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","76","40","36","1","1","0","16","11","5","6","2","4","7","3","4","1","0","1","39","19","20","0","0","0","4","2","2","2","2","0","-2"
"110574","California State University-East Bay","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","4","2","2","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"110574","California State University-East Bay","2010","Total full-time Instruction/research/public service, Tenured, Lecturers","8","5","3","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"110574","California State University-East Bay","2010","Total full-time Instruction/research/public service, Tenured total","192","107","85","1","1","0","29","17","12","14","8","6","21","10","11","2","1","1","119","66","53","0","0","0","4","2","2","2","2","0","-2"
"110574","California State University-East Bay","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","11","6","5","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","10","5","5","0","0","0","0","0","0","0","0","0","-2"
"110574","California State University-East Bay","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","78","38","40","1","1","0","14","5","9","5","2","3","7","5","2","0","0","0","32","15","17","0","0","0","7","4","3","12","6","6","-2"
"110574","California State University-East Bay","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Lecturers","8","4","4","0","0","0","2","1","1","1","1","0","0","0","0","0","0","0","4","1","3","0","0","0","1","1","0","0","0","0","-2"
"110574","California State University-East Bay","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","97","48","49","1","1","0","17","7","10","6","3","3","7","5","2","0","0","0","46","21","25","0","0","0","8","5","3","12","6","6","-2"
"110574","California State University-East Bay","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","38","16","22","0","0","0","3","1","2","3","1","2","3","1","2","0","0","0","24","13","11","0","0","0","3","0","3","2","0","2","-2"
"110574","California State University-East Bay","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","38","16","22","0","0","0","3","1","2","3","1","2","3","1","2","0","0","0","24","13","11","0","0","0","3","0","3","2","0","2","-2"
"110583","California State University-Long Beach","2010","Total full-time Instruction/research/public service, Tenured, Professors","369","238","131","1","1","0","63","40","23","10","8","2","25","18","7","0","0","0","266","169","97","1","0","1","3","2","1","0","0","0","-2"
"110583","California State University-Long Beach","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","181","88","93","1","1","0","31","15","16","5","4","1","14","5","9","0","0","0","124","60","64","1","0","1","5","3","2","0","0","0","-2"
