"unitid","institution name","year","S2012_IS.Instructional staff category","S2012_IS_RV.Grand total","S2012_IS_RV.Grand total men","S2012_IS_RV.Grand total women","S2012_IS_RV.American Indian or Alaska Native total","S2012_IS_RV.American Indian or Alaska Native men","S2012_IS_RV.American Indian or Alaska Native women","S2012_IS_RV.Asian total","S2012_IS_RV.Asian men","S2012_IS_RV.Asian women","S2012_IS_RV.Black or African American total","S2012_IS_RV.Black or African American men","S2012_IS_RV.Black or African American women","S2012_IS_RV.Hispanic or Latino total","S2012_IS_RV.Hispanic or Latino men","S2012_IS_RV.Hispanic or Latino women","S2012_IS_RV.Native Hawaiian or Other Pacific Islander total","S2012_IS_RV.Native Hawaiian or Other Pacific Islander men","S2012_IS_RV.Native Hawaiian or Other Pacific Islander women","S2012_IS_RV.White total","S2012_IS_RV.White men","S2012_IS_RV.White women","S2012_IS_RV.Two or more races total","S2012_IS_RV.Two or more races men","S2012_IS_RV.Two or more races women","S2012_IS_RV.Race/ethnicity unknown total","S2012_IS_RV.Race/ethnicity unknown men","S2012_IS_RV.Race/ethnicity unknown women","S2012_IS_RV.Nonresident alien total","S2012_IS_RV.Nonresident alien men","S2012_IS_RV.Nonresident alien women","IDX_HR"
"100706","University of Alabama in Huntsville","2012","Not on tenure/no tenure system, assistant professors","25","2","23","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","23","2","21","0","0","0","0","0","0","1","0","1","-2"
"100706","University of Alabama in Huntsville","2012","Not on tenure/no tenure system, instructors","14","1","13","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","12","1","11","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2012","Not on tenure/no tenure system, lecturers","41","11","30","0","0","0","3","1","2","2","1","1","1","0","1","0","0","0","35","9","26","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2012","Tenured total","595","403","192","0","0","0","45","38","7","35","13","22","11","7","4","0","0","0","497","343","154","1","0","1","0","0","0","6","2","4","-2"
"100751","The University of Alabama","2012","Tenured, professors","322","244","78","0","0","0","27","24","3","11","6","5","5","4","1","0","0","0","277","210","67","1","0","1","0","0","0","1","0","1","-2"
"100751","The University of Alabama","2012","Tenured, associate professors","265","156","109","0","0","0","18","14","4","24","7","17","6","3","3","0","0","0","212","130","82","0","0","0","0","0","0","5","2","3","-2"
"100751","The University of Alabama","2012","Tenured, assistant professors","8","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","3","5","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2012","On-Tenure track total","270","142","128","0","0","0","24","13","11","14","3","11","10","5","5","0","0","0","193","104","89","1","0","1","0","0","0","28","17","11","-2"
"100751","The University of Alabama","2012","On-tenure track, professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2012","On-tenure track, associate professors","18","7","11","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","16","7","9","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2012","On-tenure track, assistant professors","251","135","116","0","0","0","23","13","10","13","3","10","10","5","5","0","0","0","176","97","79","1","0","1","0","0","0","28","17","11","-2"
"100751","The University of Alabama","2012","Not on tenure track/No tenure system system total","374","152","222","1","0","1","9","3","6","19","7","12","7","5","2","1","1","0","329","133","196","1","0","1","0","0","0","7","3","4","-2"
"100751","The University of Alabama","2012","Not on tenure/no tenure system, professors","15","11","4","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","13","9","4","0","0","0","0","0","0","1","1","0","-2"
"100751","The University of Alabama","2012","Not on tenure/no tenure system, associate professors","26","11","15","0","0","0","1","0","1","3","0","3","0","0","0","0","0","0","22","11","11","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2012","Not on tenure/no tenure system, assistant professors","68","17","51","1","0","1","3","1","2","4","1","3","0","0","0","1","1","0","59","14","45","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2012","Not on tenure/no tenure system, instructors","253","104","149","0","0","0","5","2","3","10","4","6","7","5","2","0","0","0","224","91","133","1","0","1","0","0","0","6","2","4","-2"
"100751","The University of Alabama","2012","Not on tenure/no tenure system, lecturers","12","9","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","11","8","3","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2012","Tenured total","5","4","1","0","0","0","3","2","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2012","Tenured, professors","5","4","1","0","0","0","3","2","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2012","On-Tenure track total","95","37","58","0","0","0","6","3","3","70","23","47","1","0","1","0","0","0","16","9","7","0","0","0","2","2","0","0","0","0","-2"
"101675","Miles College","2012","On-tenure track, professors","4","3","1","0","0","0","2","2","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2012","On-tenure track, associate professors","10","7","3","0","0","0","1","1","0","5","3","2","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2012","On-tenure track, assistant professors","24","6","18","0","0","0","2","0","2","15","1","14","0","0","0","0","0","0","5","3","2","0","0","0","2","2","0","0","0","0","-2"
"101675","Miles College","2012","On-tenure track, instructors","57","21","36","0","0","0","1","0","1","48","18","30","1","0","1","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2012","Tenured total","297","216","81","0","0","0","19","16","3","7","5","2","2","2","0","0","0","0","269","193","76","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2012","Tenured, professors","162","129","33","0","0","0","9","8","1","2","2","0","0","0","0","0","0","0","151","119","32","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2012","Tenured, associate professors","127","84","43","0","0","0","9","8","1","4","2","2","2","2","0","0","0","0","112","72","40","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2012","Tenured, assistant professors","8","3","5","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","6","2","4","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2012","On-Tenure track total","122","62","60","2","0","2","18","14","4","8","2","6","1","1","0","0","0","0","91","45","46","2","0","2","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2012","On-tenure track, professors","5","4","1","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2012","On-tenure track, associate professors","7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2012","On-tenure track, assistant professors","110","55","55","2","0","2","17","13","4","7","1","6","1","1","0","0","0","0","81","40","41","2","0","2","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2012","Not on tenure track/No tenure system system total","321","151","170","1","1","0","29","21","8","18","1","17","8","5","3","0","0","0","264","123","141","0","0","0","1","0","1","0","0","0","-2"
"102094","University of South Alabama","2012","Not on tenure/no tenure system, professors","34","24","10","0","0","0","2","2","0","2","0","2","3","2","1","0","0","0","27","20","7","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2012","Not on tenure/no tenure system, associate professors","43","32","11","0","0","0","5","5","0","1","0","1","0","0","0","0","0","0","37","27","10","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2012","Not on tenure/no tenure system, assistant professors","115","52","63","1","1","0","17","12","5","7","1","6","3","2","1","0","0","0","86","36","50","0","0","0","1","0","1","0","0","0","-2"
"102094","University of South Alabama","2012","Not on tenure/no tenure system, instructors","127","41","86","0","0","0","5","2","3","8","0","8","2","1","1","0","0","0","112","38","74","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2012","Not on tenure/no tenure system, lecturers","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"102614","University of Alaska Fairbanks","2012","Tenured total","195","135","60","2","1","1","26","20","6","1","0","1","3","3","0","0","0","0","157","107","50","3","2","1","3","2","1","0","0","0","-2"
"102614","University of Alaska Fairbanks","2012","Tenured, professors","86","74","12","0","0","0","14","13","1","0","0","0","2","2","0","0","0","0","66","56","10","2","1","1","2","2","0","0","0","0","-2"
"102614","University of Alaska Fairbanks","2012","Tenured, associate professors","109","61","48","2","1","1","12","7","5","1","0","1","1","1","0","0","0","0","91","51","40","1","1","0","1","0","1","0","0","0","-2"
"102614","University of Alaska Fairbanks","2012","On-Tenure track total","97","53","44","6","3","3","4","3","1","0","0","0","3","0","3","0","0","0","75","41","34","1","1","0","3","1","2","5","4","1","-2"
"102614","University of Alaska Fairbanks","2012","On-tenure track, associate professors","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","1","1","0","-2"
"102614","University of Alaska Fairbanks","2012","On-tenure track, assistant professors","94","50","44","6","3","3","4","3","1","0","0","0","3","0","3","0","0","0","73","39","34","1","1","0","3","1","2","4","3","1","-2"
"102614","University of Alaska Fairbanks","2012","Not on tenure track/No tenure system system total","114","46","68","12","3","9","1","0","1","2","0","2","3","1","2","1","0","1","84","37","47","2","0","2","9","5","4","0","0","0","-2"
"102614","University of Alaska Fairbanks","2012","Not on tenure/no tenure system, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"102614","University of Alaska Fairbanks","2012","Not on tenure/no tenure system, associate professors","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"102614","University of Alaska Fairbanks","2012","Not on tenure/no tenure system, assistant professors","68","28","40","6","2","4","0","0","0","0","0","0","1","1","0","1","0","1","53","22","31","1","0","1","6","3","3","0","0","0","-2"
"102614","University of Alaska Fairbanks","2012","Not on tenure/no tenure system, instructors","40","14","26","6","1","5","1","0","1","2","0","2","2","0","2","0","0","0","25","11","14","1","0","1","3","2","1","0","0","0","-2"
"102614","University of Alaska Fairbanks","2012","Not on tenure/no tenure system, no academic rank","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"104151","Arizona State University-Tempe","2012","Tenured total","1223","821","402","13","7","6","125","91","34","31","19","12","88","58","30","0","0","0","928","619","309","7","3","4","6","3","3","25","21","4","-2"
"104151","Arizona State University-Tempe","2012","Tenured, professors","665","498","167","7","5","2","57","48","9","12","9","3","43","34","9","0","0","0","529","389","140","4","2","2","4","2","2","9","9","0","-2"
"104151","Arizona State University-Tempe","2012","Tenured, associate professors","556","323","233","6","2","4","68","43","25","19","10","9","45","24","21","0","0","0","397","230","167","3","1","2","2","1","1","16","12","4","-2"
"104151","Arizona State University-Tempe","2012","Tenured, assistant professors","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"104151","Arizona State University-Tempe","2012","On-Tenure track total","413","222","191","4","2","2","49","28","21","6","2","4","49","26","23","0","0","0","237","125","112","2","0","2","12","7","5","54","32","22","-2"
"104151","Arizona State University-Tempe","2012","On-tenure track, associate professors","20","11","9","0","0","0","4","3","1","1","0","1","1","1","0","0","0","0","11","5","6","0","0","0","0","0","0","3","2","1","-2"
"104151","Arizona State University-Tempe","2012","On-tenure track, assistant professors","393","211","182","4","2","2","45","25","20","5","2","3","48","25","23","0","0","0","226","120","106","2","0","2","12","7","5","51","30","21","-2"
"104151","Arizona State University-Tempe","2012","Not on tenure track/No tenure system system total","774","310","464","3","1","2","32","8","24","20","4","16","42","20","22","2","0","2","635","254","381","6","2","4","5","3","2","29","18","11","-2"
"104151","Arizona State University-Tempe","2012","Not on tenure/no tenure system, professors","50","36","14","0","0","0","0","0","0","3","0","3","1","1","0","0","0","0","42","31","11","1","1","0","1","1","0","2","2","0","-2"
"104151","Arizona State University-Tempe","2012","Not on tenure/no tenure system, associate professors","66","18","48","0","0","0","3","1","2","4","1","3","7","3","4","0","0","0","49","12","37","2","1","1","0","0","0","1","0","1","-2"
"104151","Arizona State University-Tempe","2012","Not on tenure/no tenure system, assistant professors","90","35","55","1","1","0","2","0","2","2","0","2","6","4","2","0","0","0","70","24","46","0","0","0","1","0","1","8","6","2","-2"
"104151","Arizona State University-Tempe","2012","Not on tenure/no tenure system, instructors","163","56","107","1","0","1","2","0","2","7","3","4","8","2","6","0","0","0","139","48","91","0","0","0","2","1","1","4","2","2","-2"
"104151","Arizona State University-Tempe","2012","Not on tenure/no tenure system, lecturers","370","153","217","1","0","1","23","7","16","3","0","3","19","10","9","2","0","2","305","127","178","3","0","3","1","1","0","13","8","5","-2"
"104151","Arizona State University-Tempe","2012","Not on tenure/no tenure system, no academic rank","35","12","23","0","0","0","2","0","2","1","0","1","1","0","1","0","0","0","30","12","18","0","0","0","0","0","0","1","0","1","-2"
"104179","University of Arizona","2012","Tenured total","1123","786","337","7","3","4","95","65","30","13","8","5","75","45","30","0","0","0","875","622","253","2","1","1","53","40","13","3","2","1","-2"
"104179","University of Arizona","2012","Tenured, professors","716","541","175","4","3","1","53","39","14","8","5","3","40","33","7","0","0","0","591","443","148","1","0","1","18","17","1","1","1","0","-2"
"104179","University of Arizona","2012","Tenured, associate professors","407","245","162","3","0","3","42","26","16","5","3","2","35","12","23","0","0","0","284","179","105","1","1","0","35","23","12","2","1","1","-2"
"104179","University of Arizona","2012","On-Tenure track total","332","195","137","4","1","3","55","38","17","5","3","2","26","12","14","0","0","0","174","99","75","1","1","0","39","21","18","28","20","8","-2"
"104179","University of Arizona","2012","On-tenure track, professors","6","6","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","-2"
"104179","University of Arizona","2012","On-tenure track, associate professors","38","29","9","0","0","0","7","7","0","0","0","0","2","2","0","0","0","0","23","16","7","0","0","0","2","0","2","4","4","0","-2"
"104179","University of Arizona","2012","On-tenure track, assistant professors","288","160","128","4","1","3","47","30","17","5","3","2","24","10","14","0","0","0","146","78","68","1","1","0","37","21","16","24","16","8","-2"
"104179","University of Arizona","2012","Not on tenure track/No tenure system system total","311","158","153","2","2","0","12","4","8","5","3","2","27","11","16","0","0","0","233","119","114","3","1","2","17","12","5","12","6","6","-2"
"104179","University of Arizona","2012","Not on tenure/no tenure system, professors","27","17","10","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","24","15","9","0","0","0","1","0","1","1","1","0","-2"
"104179","University of Arizona","2012","Not on tenure/no tenure system, associate professors","22","7","15","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","20","5","15","0","0","0","1","1","0","0","0","0","-2"
"104179","University of Arizona","2012","Not on tenure/no tenure system, assistant professors","68","34","34","0","0","0","4","1","3","1","0","1","3","1","2","0","0","0","50","23","27","0","0","0","8","7","1","2","2","0","-2"
"104179","University of Arizona","2012","Not on tenure/no tenure system, instructors","50","28","22","2","2","0","2","0","2","0","0","0","10","6","4","0","0","0","29","17","12","0","0","0","1","1","0","6","2","4","-2"
"104179","University of Arizona","2012","Not on tenure/no tenure system, lecturers","138","71","67","0","0","0","4","1","3","4","3","1","13","3","10","0","0","0","107","59","48","3","1","2","6","3","3","1","1","0","-2"
"104179","University of Arizona","2012","Not on tenure/no tenure system, no academic rank","6","1","5","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","2","0","2","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2012","Tenured total","22","18","4","0","0","0","4","2","2","0","0","0","1","1","0","0","0","0","17","15","2","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2012","Tenured, professors","9","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","8","1","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2012","Tenured, associate professors","13","10","3","0","0","0","4","2","2","0","0","0","1","1","0","0","0","0","8","7","1","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2012","On-Tenure track total","30","25","5","1","1","0","1","0","1","0","0","0","1","1","0","0","0","0","25","21","4","0","0","0","2","2","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2012","On-tenure track, associate professors","11","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","8","2","0","0","0","1","1","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2012","On-tenure track, assistant professors","19","16","3","1","1","0","1","0","1","0","0","0","1","1","0","0","0","0","15","13","2","0","0","0","1","1","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2012","Not on tenure track/No tenure system system total","24","19","5","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","20","17","3","1","0","1","2","2","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2012","Not on tenure/no tenure system, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2012","Not on tenure/no tenure system, associate professors","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","1","0","1","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2012","Not on tenure/no tenure system, assistant professors","16","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","13","2","0","0","0","1","1","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2012","Not on tenure/no tenure system, instructors","3","1","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"105330","Northern Arizona University","2012","Tenured total","428","260","168","12","4","8","9","6","3","6","5","1","22","9","13","1","1","0","355","222","133","1","1","0","8","5","3","14","7","7","-2"
"105330","Northern Arizona University","2012","Tenured, professors","258","163","95","6","2","4","5","2","3","2","2","0","11","5","6","0","0","0","222","146","76","1","1","0","6","4","2","5","1","4","-2"
"105330","Northern Arizona University","2012","Tenured, associate professors","170","97","73","6","2","4","4","4","0","4","3","1","11","4","7","1","1","0","133","76","57","0","0","0","2","1","1","9","6","3","-2"
"105330","Northern Arizona University","2012","On-Tenure track total","85","40","45","4","0","4","3","1","2","2","1","1","3","2","1","1","1","0","60","28","32","1","1","0","7","4","3","4","2","2","-2"
"105330","Northern Arizona University","2012","On-tenure track, associate professors","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","-2"
"105330","Northern Arizona University","2012","On-tenure track, assistant professors","82","40","42","4","0","4","3","1","2","2","1","1","3","2","1","1","1","0","57","28","29","1","1","0","7","4","3","4","2","2","-2"
"105330","Northern Arizona University","2012","Not on tenure track/No tenure system system total","372","153","219","5","1","4","6","3","3","5","0","5","22","7","15","1","0","1","301","129","172","3","0","3","15","8","7","14","5","9","-2"
"105330","Northern Arizona University","2012","Not on tenure/no tenure system, professors","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"105330","Northern Arizona University","2012","Not on tenure/no tenure system, associate professors","32","8","24","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","26","7","19","1","0","1","1","0","1","0","0","0","-2"
"105330","Northern Arizona University","2012","Not on tenure/no tenure system, assistant professors","93","31","62","1","0","1","1","0","1","1","0","1","6","1","5","1","0","1","81","30","51","0","0","0","2","0","2","0","0","0","-2"
"105330","Northern Arizona University","2012","Not on tenure/no tenure system, instructors","83","41","42","2","1","1","2","1","1","3","0","3","4","1","3","0","0","0","63","34","29","1","0","1","4","2","2","4","2","2","-2"
"105330","Northern Arizona University","2012","Not on tenure/no tenure system, lecturers","159","70","89","2","0","2","3","2","1","1","0","1","8","4","4","0","0","0","126","55","71","1","0","1","8","6","2","10","3","7","-2"
"110404","California Institute of Technology","2012","Tenured total","237","200","37","0","0","0","23","21","2","3","2","1","4","4","0","0","0","0","206","172","34","0","0","0","0","0","0","1","1","0","-2"
"110404","California Institute of Technology","2012","Tenured, professors","237","200","37","0","0","0","23","21","2","3","2","1","4","4","0","0","0","0","206","172","34","0","0","0","0","0","0","1","1","0","-2"
"110404","California Institute of Technology","2012","On-Tenure track total","50","36","14","0","0","0","9","6","3","3","3","0","3","3","0","0","0","0","27","16","11","0","0","0","0","0","0","8","8","0","-2"
"110404","California Institute of Technology","2012","On-tenure track, associate professors","4","4","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","-2"
"110404","California Institute of Technology","2012","On-tenure track, assistant professors","46","32","14","0","0","0","9","6","3","3","3","0","1","1","0","0","0","0","26","15","11","0","0","0","0","0","0","7","7","0","-2"
"110404","California Institute of Technology","2012","Not on tenure track/No tenure system system total","35","24","11","0","0","0","3","1","2","0","0","0","3","2","1","0","0","0","19","13","6","0","0","0","0","0","0","10","8","2","-2"
"110404","California Institute of Technology","2012","Not on tenure/no tenure system, instructors","14","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","9","8","1","-2"
"110404","California Institute of Technology","2012","Not on tenure/no tenure system, lecturers","15","8","7","0","0","0","3","1","2","0","0","0","2","1","1","0","0","0","9","6","3","0","0","0","0","0","0","1","0","1","-2"
"110404","California Institute of Technology","2012","Not on tenure/no tenure system, no academic rank","6","4","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"110538","California State University-Chico","2012","Tenured total","339","206","133","2","2","0","30","18","12","4","2","2","15","9","6","0","0","0","280","171","109","2","2","0","5","2","3","1","0","1","-2"
"110538","California State University-Chico","2012","Tenured, professors","231","146","85","2","2","0","21","15","6","3","2","1","10","6","4","0","0","0","194","121","73","0","0","0","1","0","1","0","0","0","-2"
"110538","California State University-Chico","2012","Tenured, associate professors","103","58","45","0","0","0","9","3","6","1","0","1","5","3","2","0","0","0","81","48","33","2","2","0","4","2","2","1","0","1","-2"
"110538","California State University-Chico","2012","Tenured, assistant professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"110538","California State University-Chico","2012","Tenured, no academic rank","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"110538","California State University-Chico","2012","On-Tenure track total","78","40","38","0","0","0","10","8","2","1","0","1","2","2","0","0","0","0","57","26","31","0","0","0","4","2","2","4","2","2","-2"
"110538","California State University-Chico","2012","On-tenure track, professors","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110538","California State University-Chico","2012","On-tenure track, associate professors","4","4","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","1","1","0","-2"
"110538","California State University-Chico","2012","On-tenure track, assistant professors","73","36","37","0","0","0","9","7","2","0","0","0","2","2","0","0","0","0","55","24","31","0","0","0","4","2","2","3","1","2","-2"
"110538","California State University-Chico","2012","Not on tenure track/No tenure system system total","64","35","29","0","0","0","3","1","2","0","0","0","1","0","1","0","0","0","55","31","24","1","1","0","3","2","1","1","0","1","-2"
"110538","California State University-Chico","2012","Not on tenure/no tenure system, lecturers","64","35","29","0","0","0","3","1","2","0","0","0","1","0","1","0","0","0","55","31","24","1","1","0","3","2","1","1","0","1","-2"
"110635","University of California-Berkeley","2012","Tenured total","1158","827","331","0","0","0","139","95","44","34","23","11","60","44","16","0","0","0","884","639","245","2","0","2","29","21","8","10","5","5","-2"
"110635","University of California-Berkeley","2012","Tenured, professors","840","640","200","0","0","0","93","68","25","17","15","2","39","30","9","0","0","0","675","517","158","0","0","0","13","10","3","3","0","3","-2"
"110635","University of California-Berkeley","2012","Tenured, associate professors","299","176","123","0","0","0","44","26","18","17","8","9","20","13","7","0","0","0","193","113","80","2","0","2","16","11","5","7","5","2","-2"
