"unitid","institution name","year","S2015_IS.Instructional staff category","S2015_IS_RV.Grand total","S2015_IS_RV.Grand total men","S2015_IS_RV.Grand total women","S2015_IS_RV.American Indian or Alaska Native total","S2015_IS_RV.American Indian or Alaska Native men","S2015_IS_RV.American Indian or Alaska Native women","S2015_IS_RV.Asian total","S2015_IS_RV.Asian men","S2015_IS_RV.Asian women","S2015_IS_RV.Black or African American total","S2015_IS_RV.Black or African American men","S2015_IS_RV.Black or African American women","S2015_IS_RV.Hispanic or Latino total","S2015_IS_RV.Hispanic or Latino men","S2015_IS_RV.Hispanic or Latino women","S2015_IS_RV.Native Hawaiian or Other Pacific Islander total","S2015_IS_RV.Native Hawaiian or Other Pacific Islander men","S2015_IS_RV.Native Hawaiian or Other Pacific Islander women","S2015_IS_RV.White total","S2015_IS_RV.White men","S2015_IS_RV.White women","S2015_IS_RV.Two or more races total","S2015_IS_RV.Two or more races men","S2015_IS_RV.Two or more races women","S2015_IS_RV.Race/ethnicity unknown total","S2015_IS_RV.Race/ethnicity unknown men","S2015_IS_RV.Race/ethnicity unknown women","S2015_IS_RV.Nonresident alien total","S2015_IS_RV.Nonresident alien men","S2015_IS_RV.Nonresident alien women","IDX_HR"
"100751","The University of Alabama","2015","Not on tenure track/No tenure system system total","433","188","245","0","0","0","6","1","5","24","9","15","15","7","8","0","0","0","367","160","207","2","0","2","6","4","2","13","7","6","-2"
"100751","The University of Alabama","2015","Not on tenure/no tenure system, professors","10","7","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","8","5","3","0","0","0","0","0","0","1","1","0","-2"
"100751","The University of Alabama","2015","Not on tenure/no tenure system, associate professors","24","11","13","0","0","0","1","0","1","2","0","2","0","0","0","0","0","0","21","11","10","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2015","Not on tenure/no tenure system, assistant professors","106","37","69","0","0","0","2","1","1","6","2","4","1","0","1","0","0","0","89","29","60","1","0","1","3","2","1","4","3","1","-2"
"100751","The University of Alabama","2015","Not on tenure/no tenure system, instructors","279","123","156","0","0","0","3","0","3","15","6","9","13","6","7","0","0","0","236","106","130","1","0","1","3","2","1","8","3","5","-2"
"100751","The University of Alabama","2015","Not on tenure/no tenure system, lecturers","14","10","4","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","13","9","4","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2015","Tenured total","9","6","3","0","0","0","3","2","1","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2015","Tenured, professors","9","6","3","0","0","0","3","2","1","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2015","On-Tenure track total","90","29","61","0","0","0","5","2","3","73","20","53","0","0","0","0","0","0","10","6","4","0","0","0","2","1","1","0","0","0","-2"
"101675","Miles College","2015","On-tenure track, professors","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2015","On-tenure track, associate professors","11","6","5","0","0","0","2","1","1","7","3","4","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2015","On-tenure track, assistant professors","27","5","22","0","0","0","2","0","2","19","2","17","0","0","0","0","0","0","4","2","2","0","0","0","2","1","1","0","0","0","-2"
"101675","Miles College","2015","On-tenure track, instructors","51","17","34","0","0","0","0","0","0","47","15","32","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2015","Tenured total","260","180","80","0","0","0","21","16","5","8","5","3","2","2","0","0","0","0","228","157","71","1","0","1","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2015","Tenured, professors","139","106","33","0","0","0","7","6","1","4","4","0","0","0","0","0","0","0","128","96","32","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2015","Tenured, associate professors","117","72","45","0","0","0","14","10","4","3","0","3","2","2","0","0","0","0","97","60","37","1","0","1","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2015","Tenured, assistant professors","4","2","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2015","On-Tenure track total","128","82","46","2","0","2","20","14","6","4","2","2","3","3","0","0","0","0","97","61","36","2","2","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2015","On-tenure track, professors","3","3","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2015","On-tenure track, associate professors","15","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","9","5","1","1","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2015","On-tenure track, assistant professors","109","68","41","2","0","2","20","14","6","3","1","2","3","3","0","0","0","0","80","49","31","1","1","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2015","On-tenure track, instructors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2015","Not on tenure track/No tenure system system total","400","186","214","2","2","0","35","26","9","24","1","23","7","4","3","0","0","0","325","150","175","2","1","1","5","2","3","0","0","0","-2"
"102094","University of South Alabama","2015","Not on tenure/no tenure system, professors","34","24","10","0","0","0","3","3","0","2","0","2","3","2","1","0","0","0","26","19","7","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2015","Not on tenure/no tenure system, associate professors","55","36","19","1","1","0","7","7","0","2","0","2","2","1","1","0","0","0","42","27","15","0","0","0","1","0","1","0","0","0","-2"
"102094","University of South Alabama","2015","Not on tenure/no tenure system, assistant professors","180","82","98","1","1","0","20","14","6","11","1","10","2","1","1","0","0","0","141","62","79","2","1","1","3","2","1","0","0","0","-2"
"102094","University of South Alabama","2015","Not on tenure/no tenure system, instructors","131","44","87","0","0","0","5","2","3","9","0","9","0","0","0","0","0","0","116","42","74","0","0","0","1","0","1","0","0","0","-2"
"102377","Tuskegee University","2015","Tenured total","97","67","30","0","0","0","24","20","4","62","40","22","1","1","0","0","0","0","5","3","2","0","0","0","5","3","2","0","0","0","-2"
"102377","Tuskegee University","2015","Tenured, professors","37","27","10","0","0","0","9","9","0","22","14","8","1","1","0","0","0","0","2","2","0","0","0","0","3","1","2","0","0","0","-2"
"102377","Tuskegee University","2015","Tenured, associate professors","46","32","14","0","0","0","12","8","4","30","21","9","0","0","0","0","0","0","2","1","1","0","0","0","2","2","0","0","0","0","-2"
"102377","Tuskegee University","2015","Tenured, assistant professors","5","3","2","0","0","0","2","2","0","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"102377","Tuskegee University","2015","Tenured, instructors","9","5","4","0","0","0","1","1","0","7","4","3","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"102377","Tuskegee University","2015","On-Tenure track total","60","31","29","0","0","0","11","6","5","44","25","19","0","0","0","0","0","0","3","0","3","0","0","0","2","0","2","0","0","0","-2"
"102377","Tuskegee University","2015","On-tenure track, professors","3","3","0","0","0","0","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"102377","Tuskegee University","2015","On-tenure track, associate professors","7","3","4","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"102377","Tuskegee University","2015","On-tenure track, assistant professors","46","23","23","0","0","0","9","4","5","32","19","13","0","0","0","0","0","0","3","0","3","0","0","0","2","0","2","0","0","0","-2"
"102377","Tuskegee University","2015","On-tenure track, instructors","4","2","2","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"102377","Tuskegee University","2015","Not on tenure track/No tenure system system total","90","55","35","0","0","0","21","17","4","60","34","26","0","0","0","0","0","0","7","2","5","0","0","0","2","2","0","0","0","0","-2"
"102377","Tuskegee University","2015","Not on tenure/no tenure system, associate professors","18","13","5","0","0","0","3","3","0","13","8","5","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","-2"
"102377","Tuskegee University","2015","Not on tenure/no tenure system, assistant professors","72","42","30","0","0","0","18","14","4","47","26","21","0","0","0","0","0","0","7","2","5","0","0","0","0","0","0","0","0","0","-2"
"102614","University of Alaska Fairbanks","2015","Tenured total","210","136","74","3","1","2","24","19","5","1","0","1","6","5","1","0","0","0","166","105","61","3","2","1","7","4","3","0","0","0","-2"
"102614","University of Alaska Fairbanks","2015","Tenured, professors","96","68","28","0","0","0","15","14","1","1","0","1","2","2","0","0","0","0","70","48","22","2","1","1","6","3","3","0","0","0","-2"
"102614","University of Alaska Fairbanks","2015","Tenured, associate professors","114","68","46","3","1","2","9","5","4","0","0","0","4","3","1","0","0","0","96","57","39","1","1","0","1","1","0","0","0","0","-2"
"102614","University of Alaska Fairbanks","2015","On-Tenure track total","85","47","38","6","3","3","4","3","1","1","0","1","1","0","1","0","0","0","63","32","31","2","1","1","3","3","0","5","5","0","-2"
"102614","University of Alaska Fairbanks","2015","On-tenure track, professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"102614","University of Alaska Fairbanks","2015","On-tenure track, associate professors","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","1","0","0","0","0","0","0","0","0","0","-2"
"102614","University of Alaska Fairbanks","2015","On-tenure track, assistant professors","77","40","37","6","3","3","4","3","1","1","0","1","1","0","1","0","0","0","55","25","30","2","1","1","3","3","0","5","5","0","-2"
"102614","University of Alaska Fairbanks","2015","Not on tenure track/No tenure system system total","99","46","53","8","4","4","2","1","1","3","2","1","5","1","4","1","0","1","71","32","39","5","3","2","2","2","0","2","1","1","-2"
"102614","University of Alaska Fairbanks","2015","Not on tenure/no tenure system, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"102614","University of Alaska Fairbanks","2015","Not on tenure/no tenure system, associate professors","4","1","3","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"102614","University of Alaska Fairbanks","2015","Not on tenure/no tenure system, assistant professors","59","28","31","4","2","2","1","1","0","2","2","0","3","1","2","0","0","0","42","17","25","4","3","1","2","2","0","1","0","1","-2"
"102614","University of Alaska Fairbanks","2015","Not on tenure/no tenure system, instructors","34","16","18","3","2","1","1","0","1","1","0","1","2","0","2","0","0","0","25","13","12","1","0","1","0","0","0","1","1","0","-2"
"102614","University of Alaska Fairbanks","2015","Not on tenure/no tenure system, no academic rank","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"104151","Arizona State University-Tempe","2015","Tenured total","985","676","309","11","7","4","127","91","36","28","18","10","78","51","27","0","0","0","717","492","225","11","7","4","2","1","1","11","9","2","-2"
"104151","Arizona State University-Tempe","2015","Tenured, professors","574","430","144","7","6","1","62","48","14","11","8","3","40","31","9","0","0","0","438","325","113","9","6","3","2","1","1","5","5","0","-2"
"104151","Arizona State University-Tempe","2015","Tenured, associate professors","409","246","163","4","1","3","65","43","22","17","10","7","38","20","18","0","0","0","277","167","110","2","1","1","0","0","0","6","4","2","-2"
"104151","Arizona State University-Tempe","2015","Tenured, assistant professors","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"104151","Arizona State University-Tempe","2015","On-Tenure track total","344","198","146","10","3","7","56","32","24","6","2","4","23","15","8","0","0","0","190","107","83","4","0","4","12","8","4","43","31","12","-2"
"104151","Arizona State University-Tempe","2015","On-tenure track, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"104151","Arizona State University-Tempe","2015","On-tenure track, associate professors","20","14","6","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","14","8","6","0","0","0","2","2","0","2","2","0","-2"
"104151","Arizona State University-Tempe","2015","On-tenure track, assistant professors","323","183","140","10","3","7","54","30","24","6","2","4","23","15","8","0","0","0","175","98","77","4","0","4","10","6","4","41","29","12","-2"
"104151","Arizona State University-Tempe","2015","Not on tenure track/No tenure system system total","606","283","323","5","3","2","56","23","33","14","4","10","36","17","19","2","1","1","467","219","248","4","3","1","7","4","3","15","9","6","-2"
"104151","Arizona State University-Tempe","2015","Not on tenure/no tenure system, professors","51","37","14","1","1","0","2","1","1","2","1","1","1","1","0","0","0","0","42","30","12","2","2","0","0","0","0","1","1","0","-2"
"104151","Arizona State University-Tempe","2015","Not on tenure/no tenure system, associate professors","46","23","23","1","1","0","2","0","2","3","2","1","6","3","3","0","0","0","33","16","17","0","0","0","0","0","0","1","1","0","-2"
"104151","Arizona State University-Tempe","2015","Not on tenure/no tenure system, assistant professors","83","44","39","0","0","0","10","7","3","1","0","1","4","3","1","0","0","0","63","32","31","0","0","0","0","0","0","5","2","3","-2"
"104151","Arizona State University-Tempe","2015","Not on tenure/no tenure system, instructors","170","68","102","2","1","1","11","3","8","4","1","3","14","4","10","0","0","0","134","57","77","1","1","0","3","1","2","1","0","1","-2"
"104151","Arizona State University-Tempe","2015","Not on tenure/no tenure system, lecturers","253","110","143","1","0","1","31","12","19","4","0","4","11","6","5","2","1","1","194","84","110","1","0","1","3","3","0","6","4","2","-2"
"104151","Arizona State University-Tempe","2015","Not on tenure/no tenure system, no academic rank","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","1","1","0","-2"
"104179","University of Arizona","2015","Tenured total","1100","744","356","8","3","5","106","71","35","15","11","4","73","42","31","0","0","0","828","570","258","2","1","1","61","41","20","7","5","2","-2"
"104179","University of Arizona","2015","Tenured, professors","706","508","198","3","2","1","60","40","20","10","7","3","37","27","10","0","0","0","574","414","160","1","1","0","21","17","4","0","0","0","-2"
"104179","University of Arizona","2015","Tenured, associate professors","394","236","158","5","1","4","46","31","15","5","4","1","36","15","21","0","0","0","254","156","98","1","0","1","40","24","16","7","5","2","-2"
"104179","University of Arizona","2015","On-Tenure track total","349","208","141","3","1","2","40","31","9","8","4","4","28","13","15","0","0","0","177","99","78","2","1","1","51","28","23","40","31","9","-2"
"104179","University of Arizona","2015","On-tenure track, professors","6","6","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","1","0","0","0","0","-2"
"104179","University of Arizona","2015","On-tenure track, associate professors","34","28","6","0","0","0","6","6","0","0","0","0","2","2","0","0","0","0","18","14","4","0","0","0","5","3","2","3","3","0","-2"
"104179","University of Arizona","2015","On-tenure track, assistant professors","309","174","135","3","1","2","33","24","9","8","4","4","26","11","15","0","0","0","155","81","74","2","1","1","45","24","21","37","28","9","-2"
"104179","University of Arizona","2015","Not on tenure track/No tenure system system total","371","170","201","2","2","0","18","8","10","9","6","3","37","18","19","0","0","0","256","112","144","5","2","3","30","13","17","14","9","5","-2"
"104179","University of Arizona","2015","Not on tenure/no tenure system, professors","27","14","13","0","0","0","3","1","2","0","0","0","1","1","0","0","0","0","19","10","9","1","0","1","1","0","1","2","2","0","-2"
"104179","University of Arizona","2015","Not on tenure/no tenure system, associate professors","39","16","23","1","1","0","3","3","0","2","1","1","3","1","2","0","0","0","27","8","19","1","1","0","2","1","1","0","0","0","-2"
"104179","University of Arizona","2015","Not on tenure/no tenure system, assistant professors","95","34","61","0","0","0","4","2","2","1","0","1","6","0","6","0","0","0","68","22","46","1","0","1","10","7","3","5","3","2","-2"
"104179","University of Arizona","2015","Not on tenure/no tenure system, instructors","80","37","43","0","0","0","5","0","5","1","1","0","16","12","4","0","0","0","43","18","25","0","0","0","8","2","6","7","4","3","-2"
"104179","University of Arizona","2015","Not on tenure/no tenure system, lecturers","125","67","58","1","1","0","3","2","1","5","4","1","11","4","7","0","0","0","94","52","42","2","1","1","9","3","6","0","0","0","-2"
"104179","University of Arizona","2015","Not on tenure/no tenure system, no academic rank","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2015","Tenured total","29","24","5","0","0","0","4","2","2","0","0","0","1","1","0","0","0","0","24","21","3","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2015","Tenured, professors","13","11","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","12","11","1","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2015","Tenured, associate professors","13","10","3","0","0","0","3","2","1","0","0","0","1","1","0","0","0","0","9","7","2","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2015","Tenured, assistant professors","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2015","On-Tenure track total","41","32","9","0","0","0","5","3","2","0","0","0","1","1","0","0","0","0","35","28","7","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2015","On-tenure track, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2015","On-tenure track, associate professors","12","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","2","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2015","On-tenure track, assistant professors","28","21","7","0","0","0","5","3","2","0","0","0","1","1","0","0","0","0","22","17","5","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2015","Not on tenure track/No tenure system system total","31","23","8","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","29","21","8","0","0","0","1","1","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2015","Not on tenure/no tenure system, associate professors","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2015","Not on tenure/no tenure system, assistant professors","21","16","5","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","19","14","5","0","0","0","1","1","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2015","Not on tenure/no tenure system, instructors","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","-2"
"105330","Northern Arizona University","2015","Tenured total","433","257","176","13","6","7","17","9","8","6","5","1","23","10","13","1","1","0","352","214","138","3","2","1","12","7","5","6","3","3","-2"
"105330","Northern Arizona University","2015","Tenured, professors","271","169","102","8","4","4","7","3","4","4","4","0","13","5","8","0","0","0","226","146","80","2","1","1","7","4","3","4","2","2","-2"
"105330","Northern Arizona University","2015","Tenured, associate professors","162","88","74","5","2","3","10","6","4","2","1","1","10","5","5","1","1","0","126","68","58","1","1","0","5","3","2","2","1","1","-2"
"105330","Northern Arizona University","2015","On-Tenure track total","93","53","40","1","0","1","5","2","3","1","1","0","5","4","1","1","1","0","65","36","29","1","0","1","6","4","2","8","5","3","-2"
"105330","Northern Arizona University","2015","On-tenure track, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"105330","Northern Arizona University","2015","On-tenure track, associate professors","8","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4","4","0","0","0","0","0","0","0","0","0","-2"
