"unitid","institution name","year","S2009_f.Tenure status and academic rank of full-time instruction/research/public service staff","S2009_f_RV.Grand total","S2009_f_RV.Grand total men","S2009_f_RV.Grand total women","S2009_f_RV.American Indian or Alaska Native total - derived","S2009_f_RV.American Indian or Alaska Native men - derived","S2009_f_RV.American Indian or Alaska Native women - derived","S2009_f_RV.Asian/Native Hawaiian/Other Pacific Islander total - derived","S2009_f_RV.Asian/Native Hawaiian/Other Pacific Islander men - derived","S2009_f_RV.Asian/Native Hawaiian/Other Pacific Islander women - derived","S2009_f_RV.Black or African American/Black non-Hispanic total - derived","S2009_f_RV.Black or African American/Black non-Hispanic men - derived","S2009_f_RV.Black or African American/Black non-Hispanic women - derived","S2009_f_RV.Hispanic or Latino/Hispanic total - derived","S2009_f_RV.Hispanic or Latino/Hispanic men - derived","S2009_f_RV.Hispanic or Latino/Hispanic women - derived","S2009_f_RV.White/White non-Hispanic total - derived","S2009_f_RV.White/White non-Hispanic men - derived","S2009_f_RV.White/White non-Hispanic women - derived","S2009_f_RV.American Indian or Alaska Native total - new","S2009_f_RV.American Indian or Alaska Native men - new","S2009_f_RV.American Indian or Alaska Native women - new","S2009_f_RV.Asian total - new","S2009_f_RV.Asian men - new","S2009_f_RV.Asian women - new","S2009_f_RV.Black or African American total - new","S2009_f_RV.Black or African American men - new","S2009_f_RV.Black or African American women - new","S2009_f_RV.Hispanic or Latino total - new","S2009_f_RV.Hispanic or Latino men - new","S2009_f_RV.Hispanic or Latino women - new","S2009_f_RV.Native Hawaiian or Other Pacific Islander total - new","S2009_f_RV.Native Hawaiian or Other Pacific Islander men - new","S2009_f_RV.Native Hawaiian or Other Pacific Islander women - new","S2009_f_RV.White total - new","S2009_f_RV.White men - new","S2009_f_RV.White women - new","S2009_f_RV.Two or more races total - new","S2009_f_RV.Two or more races men - new","S2009_f_RV.Two or more races women - new","S2009_f_RV.American Indian or Alaska Native total - old","S2009_f_RV.American Indian or Alaska Native men - old","S2009_f_RV.American Indian or Alaska Native women - old","S2009_f_RV.Asian or Pacific Islander total - old","S2009_f_RV.Asian or Pacific Islander men - old","S2009_f_RV.Asian or Pacific Islander women - old","S2009_f_RV.White non-Hispanic women - old","S2009_f_RV.Black non-Hispanic  total  - old","S2009_f_RV.Black non-Hispanic men - old","S2009_f_RV.Black non-Hispanic women - old","S2009_f_RV.Hispanic total - old","S2009_f_RV.Hispanic men - old","S2009_f_RV.Hispanic women - old","S2009_f_RV.White non-Hispanic total  - old","S2009_f_RV.White non-Hispanic men  - old","S2009_f_RV.Race/ethnicity unknown total","S2009_f_RV.Race/ethnicity unknown men","S2009_f_RV.Race/ethnicity unknown women","S2009_f_RV.Nonresident alien total","S2009_f_RV.Nonresident alien men","S2009_f_RV.Nonresident alien women","IDX_HR"
"100654","Alabama A & M University","2009","Total full-time Instruction/research/public service, Tenured, Professors","44","31","13","0","0","0","10","8","2","19","13","6","0","0","0","9","4","5",,,,,,,,,,,,,,,,,,,,,,"0","0","0","10","8","2","5","19","13","6","0","0","0","9","4","0","0","0","6","6","0","-2"
"100654","Alabama A & M University","2009","Total full-time Instruction/research/public service, Tenured, Associate professors","38","30","8","0","0","0","5","3","2","20","16","4","0","0","0","10","8","2",,,,,,,,,,,,,,,,,,,,,,"0","0","0","5","3","2","2","20","16","4","0","0","0","10","8","0","0","0","3","3","0","-2"
"100654","Alabama A & M University","2009","Total full-time Instruction/research/public service, Tenured, Assistant professors","43","27","16","0","0","0","4","2","2","27","16","11","0","0","0","8","7","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","4","2","2","1","27","16","11","0","0","0","8","7","0","0","0","4","2","2","-2"
"100654","Alabama A & M University","2009","Total full-time Instruction/research/public service, Tenured, Instructors","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2009","Total full-time Instruction/research/public service, Tenured total","126","89","37","0","0","0","19","13","6","67","46","21","0","0","0","27","19","8",,,,,,,,,,,,,,,,,,,,,,"0","0","0","19","13","6","8","67","46","21","0","0","0","27","19","0","0","0","13","11","2","-2"
"100654","Alabama A & M University","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","7","6","1","0","0","0","2","2","0","4","3","1","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","2","2","0","0","4","3","1","0","0","0","1","1","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","19","11","8","0","0","0","9","7","2","8","4","4","0","0","0","2","0","2",,,,,,,,,,,,,,,,,,,,,,"0","0","0","9","7","2","2","8","4","4","0","0","0","2","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","37","19","18","0","0","0","9","6","3","20","9","11","0","0","0","8","4","4",,,,,,,,,,,,,,,,,,,,,,"0","0","0","9","6","3","4","20","9","11","0","0","0","8","4","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","7","3","4","0","0","0","1","1","0","5","2","3","0","0","0","1","0","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","1","0","1","5","2","3","0","0","0","1","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track total","70","39","31","0","0","0","21","16","5","37","18","19","0","0","0","12","5","7",,,,,,,,,,,,,,,,,,,,,,"0","0","0","21","16","5","7","37","18","19","0","0","0","12","5","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","12","8","4","0","0","0","1","1","0","8","4","4","0","0","0","3","3","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","1","0","0","8","4","4","0","0","0","3","3","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Assistant professors","58","37","21","2","1","1","11","9","2","30","17","13","0","0","0","13","8","5",,,,,,,,,,,,,,,,,,,,,,"2","1","1","11","9","2","5","30","17","13","0","0","0","13","8","0","0","0","2","2","0","-2"
"100654","Alabama A & M University","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","45","15","30","0","0","0","2","2","0","28","7","21","0","0","0","15","6","9",,,,,,,,,,,,,,,,,,,,,,"0","0","0","2","2","0","9","28","7","21","0","0","0","15","6","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","115","60","55","2","1","1","14","12","2","66","28","38","0","0","0","31","17","14",,,,,,,,,,,,,,,,,,,,,,"2","1","1","14","12","2","14","66","28","38","0","0","0","31","17","0","0","0","2","2","0","-2"
"100706","University of Alabama in Huntsville","2009","Total full-time Instruction/research/public service, Tenured, Professors","75","67","8","0","0","0","14","14","0","0","0","0","2","2","0","59","51","8",,,,,,,,,,,,,,,,,,,,,,"0","0","0","14","14","0","8","0","0","0","2","2","0","59","51","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","Total full-time Instruction/research/public service, Tenured, Associate professors","78","52","26","0","0","0","14","13","1","6","4","2","0","0","0","58","35","23",,,,,,,,,,,,,,,,,,,,,,"0","0","0","14","13","1","23","6","4","2","0","0","0","58","35","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","Total full-time Instruction/research/public service, Tenured, Assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","Total full-time Instruction/research/public service, Tenured total","154","119","35","0","0","0","28","27","1","6","4","2","3","2","1","117","86","31",,,,,,,,,,,,,,,,,,,,,,"0","0","0","28","27","1","31","6","4","2","3","2","1","117","86","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","11","9","2","0","0","0","3","3","0","1","0","1","0","0","0","7","6","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","3","3","0","1","1","0","1","0","0","0","7","6","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","63","41","22","0","0","0","9","8","1","5","2","3","2","1","1","41","24","17",,,,,,,,,,,,,,,,,,,,,,"0","0","0","9","8","1","17","5","2","3","2","1","1","41","24","0","0","0","6","6","0","-2"
"100706","University of Alabama in Huntsville","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track total","74","50","24","0","0","0","12","11","1","6","2","4","2","1","1","48","30","18",,,,,,,,,,,,,,,,,,,,,,"0","0","0","12","11","1","18","6","2","4","2","1","1","48","30","0","0","0","6","6","0","-2"
"100706","University of Alabama in Huntsville","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","10","6","4","0","0","0","1","1","0","0","0","0","0","0","0","9","5","4",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","1","0","4","0","0","0","0","0","0","9","5","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Assistant professors","24","5","19","0","0","0","0","0","0","2","0","2","1","0","1","21","5","16",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","16","2","0","2","1","0","1","21","5","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","11","1","10","1","0","1","0","0","0","2","0","2","0","0","0","8","1","7",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","7","2","0","2","0","0","0","8","1","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","37","13","24","0","0","0","2","1","1","2","1","1","0","0","0","32","10","22",,,,,,,,,,,,,,,,,,,,,,"0","0","0","2","1","1","22","2","1","1","0","0","0","32","10","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","85","28","57","1","0","1","3","2","1","6","1","5","1","0","1","73","24","49",,,,,,,,,,,,,,,,,,,,,,"1","0","1","3","2","1","49","6","1","5","1","0","1","73","24","0","0","0","1","1","0","-2"
"100751","The University of Alabama","2009","Total full-time Instruction/research/public service, Tenured, Professors","305","233","72","0","0","0","23","21","2","10","5","5","4","4","0","267","203","64",,,,,,,,,,,,,,,,,,,,,,"0","0","0","23","21","2","64","10","5","5","4","4","0","267","203","0","0","0","1","0","1","-2"
"100751","The University of Alabama","2009","Total full-time Instruction/research/public service, Tenured, Associate professors","258","157","101","0","0","0","13","11","2","15","3","12","4","3","1","220","138","82",,,,,,,,,,,,,,,,,,,,,,"0","0","0","13","11","2","82","15","3","12","4","3","1","220","138","0","0","0","6","2","4","-2"
"100751","The University of Alabama","2009","Total full-time Instruction/research/public service, Tenured, Assistant professors","15","4","11","0","0","0","0","0","0","0","0","0","0","0","0","14","4","10",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","10","0","0","0","0","0","0","14","4","0","0","0","1","0","1","-2"
"100751","The University of Alabama","2009","Total full-time Instruction/research/public service, Tenured total","578","394","184","0","0","0","36","32","4","25","8","17","8","7","1","501","345","156",,,,,,,,,,,,,,,,,,,,,,"0","0","0","36","32","4","156","25","8","17","8","7","1","501","345","0","0","0","8","2","6","-2"
"100751","The University of Alabama","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","13","8","5","0","0","0","5","3","2","3","2","1","0","0","0","5","3","2",,,,,,,,,,,,,,,,,,,,,,"0","0","0","5","3","2","2","3","2","1","0","0","0","5","3","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","230","123","107","0","0","0","16","6","10","11","3","8","8","4","4","165","92","73",,,,,,,,,,,,,,,,,,,,,,"0","0","0","16","6","10","73","11","3","8","8","4","4","165","92","0","0","0","30","18","12","-2"
"100751","The University of Alabama","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track total","243","131","112","0","0","0","21","9","12","14","5","9","8","4","4","170","95","75",,,,,,,,,,,,,,,,,,,,,,"0","0","0","21","9","12","75","14","5","9","8","4","4","170","95","0","0","0","30","18","12","-2"
"100751","The University of Alabama","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","11","7","4","0","0","0","0","0","0","0","0","0","0","0","0","11","7","4",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","4","0","0","0","0","0","0","11","7","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","17","10","7","0","0","0","1","0","1","1","1","0","0","0","0","15","9","6",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","0","1","6","1","1","0","0","0","0","15","9","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Assistant professors","70","24","46","1","0","1","1","1","0","7","1","6","0","0","0","57","19","38",,,,,,,,,,,,,,,,,,,,,,"1","0","1","1","1","0","38","7","1","6","0","0","0","57","19","0","0","0","4","3","1","-2"
"100751","The University of Alabama","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","176","73","103","0","0","0","5","2","3","8","3","5","3","3","0","154","63","91",,,,,,,,,,,,,,,,,,,,,,"0","0","0","5","2","3","91","8","3","5","3","3","0","154","63","0","0","0","6","2","4","-2"
"100751","The University of Alabama","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","16","10","6","0","0","0","0","0","0","1","1","0","0","0","0","15","9","6",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","6","1","1","0","0","0","0","15","9","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","290","124","166","1","0","1","7","3","4","17","6","11","3","3","0","252","107","145",,,,,,,,,,,,,,,,,,,,,,"1","0","1","7","3","4","145","17","6","11","3","3","0","252","107","0","0","0","10","5","5","-2"
"101675","Miles College","2009","Total full-time Instruction/research/public service, Tenured, Professors","6","5","1","0","0","0","3","2","1","3","3","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","3","2","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2009","Total full-time Instruction/research/public service, Tenured total","6","5","1","0","0","0","3","2","1","3","3","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","3","2","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","3","2","1","0","0","0","2","2","0","1","0","1","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","2","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","5","4","1","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","19","8","11","0","0","0","2","1","1","13","4","9","0","0","0","3","2","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","2","1","1","1","13","4","9","0","0","0","3","2","1","1","0","0","0","0","-2"
"101675","Miles College","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","59","24","35","0","0","0","1","0","1","47","19","28","0","0","0","10","4","6",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","0","1","6","47","19","28","0","0","0","10","4","1","1","0","0","0","0","-2"
"101675","Miles College","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track total","86","38","48","0","0","0","5","3","2","66","27","39","0","0","0","13","6","7",,,,,,,,,,,,,,,,,,,,,,"0","0","0","5","3","2","7","66","27","39","0","0","0","13","6","2","2","0","0","0","0","-2"
"101675","Miles College","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Assistant professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","-2"
"101675","Miles College","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","7","2","5","0","0","0","0","0","0","5","1","4","0","0","0","2","1","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","1","5","1","4","0","0","0","2","1","0","0","0","0","0","0","-2"
"101675","Miles College","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","10","4","6","0","0","0","0","0","0","7","2","5","0","0","0","3","2","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","1","7","2","5","0","0","0","3","2","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2009","Total full-time Instruction/research/public service, Tenured, Professors","168","137","31","0","0","0","12","10","2","3","3","0","0","0","0","153","124","29","0","0","0","12","10","2","3","3","0","0","0","0","0","0","0","153","124","29","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"102094","University of South Alabama","2009","Total full-time Instruction/research/public service, Tenured, Associate professors","110","77","33","1","1","0","8","7","1","1","1","0","1","1","0","98","67","31","1","1","0","8","7","1","1","1","0","1","1","0","0","0","0","98","67","31","1","0","1",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"102094","University of South Alabama","2009","Total full-time Instruction/research/public service, Tenured, Assistant professors","11","4","7","0","0","0","0","0","0","1","0","1","0","0","0","10","4","6","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","10","4","6","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"102094","University of South Alabama","2009","Total full-time Instruction/research/public service, Tenured total","289","218","71","1","1","0","20","17","3","5","4","1","1","1","0","261","195","66","1","1","0","20","17","3","5","4","1","1","1","0","0","0","0","261","195","66","1","0","1",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"102094","University of South Alabama","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","5","3","2","0","0","0","1","1","0","1","1","0","0","0","0","3","1","2","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","3","1","2","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"102094","University of South Alabama","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","4","3","1","0","0","0","1","1","0","0","0","0","0","0","0","3","2","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"102094","University of South Alabama","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","128","70","58","1","0","1","18","14","4","9","3","6","1","1","0","98","52","46","1","0","1","17","13","4","9","3","6","1","1","0","1","1","0","98","52","46","1","0","1",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"102094","University of South Alabama","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"102094","University of South Alabama","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track total","139","78","61","1","0","1","21","17","4","10","4","6","1","1","0","105","56","49","1","0","1","20","16","4","10","4","6","1","1","0","1","1","0","105","56","49","1","0","1",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"102094","University of South Alabama","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","23","19","4","0","0","0","4","3","1","0","0","0","3","2","1","16","14","2","0","0","0","4","3","1","0","0","0","3","2","1","0","0","0","16","14","2","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"102094","University of South Alabama","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","44","26","18","0","0","0","1","1","0","0","0","0","0","0","0","43","25","18","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","43","25","18","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"102094","University of South Alabama","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Assistant professors","105","49","56","0","0","0","17","11","6","11","3","8","5","4","1","72","31","41","0","0","0","17","11","6","11","3","8","5","4","1","0","0","0","72","31","41","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"102094","University of South Alabama","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","121","30","91","0","0","0","6","3","3","5","0","5","1","0","1","109","27","82","0","0","0","6","3","3","5","0","5","1","0","1","0","0","0","109","27","82","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"102094","University of South Alabama","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","3","3","0","1","1","0","0","0","0","0","0","0","0","0","0","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"102094","University of South Alabama","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","296","127","169","1","1","0","28","18","10","16","3","13","9","6","3","242","99","143","1","1","0","28","18","10","16","3","13","9","6","3","0","0","0","242","99","143","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"102377","Tuskegee University","2009","Total full-time Instruction/research/public service, Tenured, Professors","32","26","6","0","0","0","14","12","2","9","6","3","0","0","0","4","3","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","14","12","2","1","9","6","3","0","0","0","4","3","2","2","0","3","3","0","-2"
"102377","Tuskegee University","2009","Total full-time Instruction/research/public service, Tenured, Associate professors","32","23","9","0","0","0","4","4","0","17","12","5","0","0","0","7","4","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","4","4","0","3","17","12","5","0","0","0","7","4","0","0","0","4","3","1","-2"
"102377","Tuskegee University","2009","Total full-time Instruction/research/public service, Tenured, Assistant professors","23","12","11","0","0","0","3","3","0","9","4","5","0","0","0","4","1","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","3","3","0","3","9","4","5","0","0","0","4","1","1","0","1","6","4","2","-2"
"102377","Tuskegee University","2009","Total full-time Instruction/research/public service, Tenured, Instructors","3","1","2","0","0","0","0","0","0","2","0","2","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","2","0","2","0","0","0","1","1","0","0","0","0","0","0","-2"
"102377","Tuskegee University","2009","Total full-time Instruction/research/public service, Tenured total","90","62","28","0","0","0","21","19","2","37","22","15","0","0","0","16","9","7",,,,,,,,,,,,,,,,,,,,,,"0","0","0","21","19","2","7","37","22","15","0","0","0","16","9","3","2","1","13","10","3","-2"
"102377","Tuskegee University","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","3","2","1","0","0","0","0","0","0","2","1","1","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","0","0","-2"
"102377","Tuskegee University","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","11","8","3","0","0","0","1","1","0","6","4","2","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","1","0","0","6","4","2","0","0","0","0","0","1","0","1","3","3","0","-2"
"102377","Tuskegee University","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","46","31","15","0","0","0","7","6","1","18","11","7","0","0","0","3","1","2",,,,,,,,,,,,,,,,,,,,,,"0","0","0","7","6","1","2","18","11","7","0","0","0","3","1","8","5","3","10","8","2","-2"
"102377","Tuskegee University","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","10","5","5","0","0","0","0","0","0","7","3","4","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","7","3","4","0","0","0","1","1","1","0","1","1","1","0","-2"
"102377","Tuskegee University","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track total","70","46","24","0","0","0","8","7","1","33","19","14","0","0","0","5","3","2",,,,,,,,,,,,,,,,,,,,,,"0","0","0","8","7","1","2","33","19","14","0","0","0","5","3","10","5","5","14","12","2","-2"
"102377","Tuskegee University","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","13","11","2","0","0","0","2","2","0","4","3","1","1","1","0","5","4","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","2","2","0","1","4","3","1","1","1","0","5","4","0","0","0","1","1","0","-2"
"102377","Tuskegee University","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","15","10","5","0","0","0","0","0","0","9","6","3","1","0","1","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","9","6","3","1","0","1","1","1","0","0","0","4","3","1","-2"
"102377","Tuskegee University","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Assistant professors","50","27","23","0","0","0","2","2","0","26","8","18","0","0","0","9","6","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","2","2","0","3","26","8","18","0","0","0","9","6","4","4","0","9","7","2","-2"
"102377","Tuskegee University","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","28","11","17","0","0","0","2","0","2","18","7","11","0","0","0","4","2","2",,,,,,,,,,,,,,,,,,,,,,"0","0","0","2","0","2","2","18","7","11","0","0","0","4","2","2","2","0","2","0","2","-2"
"102377","Tuskegee University","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","7","4","3","0","0","0","0","0","0","5","3","2","0","0","0","1","0","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","1","5","3","2","0","0","0","1","0","0","0","0","1","1","0","-2"
"102377","Tuskegee University","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","113","63","50","0","0","0","6","4","2","62","27","35","2","1","1","20","13","7",,,,,,,,,,,,,,,,,,,,,,"0","0","0","6","4","2","7","62","27","35","2","1","1","20","13","6","6","0","17","12","5","-2"
