"unitid","institution name","year","S2010_F.Tenure status and academic rank of full-time instruction/research/public service staff","S2010_F_RV.Grand total","S2010_F_RV.Grand total men","S2010_F_RV.Grand total women","S2010_F_RV.American Indian or Alaska Native total","S2010_F_RV.American Indian or Alaska Native men","S2010_F_RV.American Indian or Alaska Native women","S2010_F_RV.Asian total","S2010_F_RV.Asian men","S2010_F_RV.Asian women","S2010_F_RV.Black or African American total","S2010_F_RV.Black or African American men","S2010_F_RV.Black or African American women","S2010_F_RV.Hispanic or Latino total","S2010_F_RV.Hispanic or Latino men","S2010_F_RV.Hispanic or Latino women","S2010_F_RV.Native Hawaiian or Other Pacific Islander total","S2010_F_RV.Native Hawaiian or Other Pacific Islander men","S2010_F_RV.Native Hawaiian or Other Pacific Islander women","S2010_F_RV.White total","S2010_F_RV.White men","S2010_F_RV.White women","S2010_F_RV.Two or more races total","S2010_F_RV.Two or more races men","S2010_F_RV.Two or more races women","S2010_F_RV.Race/ethnicity unknown total","S2010_F_RV.Race/ethnicity unknown men","S2010_F_RV.Race/ethnicity unknown women","S2010_F_RV.Nonresident alien total","S2010_F_RV.Nonresident alien men","S2010_F_RV.Nonresident alien women","IDX_HR"
"100706","University of Alabama in Huntsville","2010","Total full-time Instruction/research/public service, Tenured, Professors","76","67","9","0","0","0","12","12","0","0","0","0","2","2","0","0","0","0","62","53","9","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","75","49","26","0","0","0","15","14","1","7","4","3","0","0","0","0","0","0","53","31","22","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2010","Total full-time Instruction/research/public service, Tenured total","152","116","36","0","0","0","27","26","1","7","4","3","3","2","1","0","0","0","115","84","31","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","10","7","3","0","0","0","3","3","0","1","0","1","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","59","42","17","0","0","0","11","10","1","3","1","2","2","1","1","0","0","0","41","28","13","0","0","0","0","0","0","2","2","0","-2"
"100706","University of Alabama in Huntsville","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","69","49","20","0","0","0","14","13","1","4","1","3","2","1","1","0","0","0","47","32","15","0","0","0","0","0","0","2","2","0","-2"
"100706","University of Alabama in Huntsville","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","10","6","4","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","8","5","3","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","26","7","19","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","23","6","17","0","0","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","13","2","11","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","11","2","9","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","40","16","24","0","0","0","3","1","2","2","1","1","0","0","0","0","0","0","34","13","21","0","0","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","91","33","58","0","0","0","4","2","2","5","1","4","2","0","2","0","0","0","78","28","50","0","0","0","0","0","0","2","2","0","-2"
"100751","The University of Alabama","2010","Total full-time Instruction/research/public service, Tenured, Professors","313","237","76","0","0","0","26","24","2","12","7","5","5","4","1","0","0","0","269","202","67","0","0","0","0","0","0","1","0","1","-2"
"100751","The University of Alabama","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","258","158","100","0","0","0","10","8","2","20","5","15","5","3","2","0","0","0","219","139","80","0","0","0","0","0","0","4","3","1","-2"
"100751","The University of Alabama","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","12","3","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","3","8","0","0","0","0","0","0","1","0","1","-2"
"100751","The University of Alabama","2010","Total full-time Instruction/research/public service, Tenured total","583","398","185","0","0","0","36","32","4","32","12","20","10","7","3","0","0","0","499","344","155","0","0","0","0","0","0","6","3","3","-2"
"100751","The University of Alabama","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","10","7","3","0","0","0","3","2","1","1","1","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","1","1","0","-2"
"100751","The University of Alabama","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","251","128","123","0","0","0","23","11","12","13","3","10","10","4","6","0","0","0","177","95","82","1","0","1","0","0","0","27","15","12","-2"
"100751","The University of Alabama","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","262","136","126","0","0","0","26","13","13","14","4","10","10","4","6","0","0","0","183","99","84","1","0","1","0","0","0","28","16","12","-2"
"100751","The University of Alabama","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","12","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","4","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","24","14","10","0","0","0","2","0","2","2","1","1","0","0","0","0","0","0","20","13","7","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","75","25","50","1","0","1","2","1","1","10","3","7","0","0","0","0","0","0","58","18","40","1","1","0","0","0","0","3","2","1","-2"
"100751","The University of Alabama","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","205","90","115","0","0","0","3","1","2","9","4","5","3","3","0","0","0","0","182","78","104","0","0","0","0","0","0","8","4","4","-2"
"100751","The University of Alabama","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","14","10","4","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","13","9","4","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","330","147","183","1","0","1","7","2","5","22","9","13","3","3","0","0","0","0","285","126","159","1","1","0","0","0","0","11","6","5","-2"
"102094","University of South Alabama","2010","Total full-time Instruction/research/public service, Tenured, Professors","164","132","32","0","0","0","10","9","1","3","3","0","0","0","0","0","0","0","151","120","31","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","111","75","36","0","0","0","10","8","2","1","1","0","2","2","0","0","0","0","97","64","33","1","0","1","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","13","6","7","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","11","5","6","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2010","Total full-time Instruction/research/public service, Tenured total","288","213","75","0","0","0","20","17","3","6","5","1","2","2","0","0","0","0","259","189","70","1","0","1","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","3","2","1","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","5","4","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","117","65","52","2","0","2","14","12","2","8","2","6","0","0","0","1","1","0","91","50","41","1","0","1","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","127","73","54","2","0","2","17","15","2","9","3","6","0","0","0","1","1","0","97","54","43","1","0","1","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","26","21","5","0","0","0","2","2","0","0","0","0","3","2","1","0","0","0","21","17","4","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","47","29","18","1","1","0","3","3","0","1","0","1","0","0","0","0","0","0","42","25","17","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","105","49","56","0","0","0","16","10","6","7","1","6","4","3","1","0","0","0","78","35","43","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","129","36","93","1","1","0","6","4","2","6","0","6","1","0","1","0","0","0","115","31","84","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","8","3","5","0","0","0","1","0","1","2","0","2","1","1","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","315","138","177","2","2","0","28","19","9","16","1","15","9","6","3","0","0","0","260","110","150","0","0","0","0","0","0","0","0","0","-2"
"102614","University of Alaska Fairbanks","2010","Total full-time Instruction/research/public service, Tenured, Professors","135","115","20","0","0","0","16","15","1","0","0","0","1","1","0","0","0","0","113","96","17","2","1","1","3","2","1","0","0","0","-2"
"102614","University of Alaska Fairbanks","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","136","78","58","1","0","1","12","7","5","2","1","1","4","3","1","0","0","0","111","64","47","1","1","0","2","1","1","3","1","2","-2"
"102614","University of Alaska Fairbanks","2010","Total full-time Instruction/research/public service, Tenured total","271","193","78","1","0","1","28","22","6","2","1","1","5","4","1","0","0","0","224","160","64","3","2","1","5","3","2","3","1","2","-2"
"102614","University of Alaska Fairbanks","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","14","11","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","12","9","3","0","0","0","0","0","0","1","1","0","-2"
"102614","University of Alaska Fairbanks","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","132","74","58","6","2","4","9","7","2","1","0","1","3","1","2","0","0","0","98","54","44","2","1","1","2","2","0","11","7","4","-2"
"102614","University of Alaska Fairbanks","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","146","85","61","6","2","4","10","8","2","1","0","1","3","1","2","0","0","0","110","63","47","2","1","1","2","2","0","12","8","4","-2"
"102614","University of Alaska Fairbanks","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","12","11","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","11","11","0","0","0","0","0","0","0","0","0","0","-2"
"102614","University of Alaska Fairbanks","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","17","14","3","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","13","10","3","0","0","0","0","0","0","2","2","0","-2"
"102614","University of Alaska Fairbanks","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","103","44","59","6","1","5","3","3","0","0","0","0","2","1","1","1","0","1","79","29","50","1","1","0","0","0","0","11","9","2","-2"
"102614","University of Alaska Fairbanks","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","37","11","26","5","2","3","1","0","1","1","0","1","2","0","2","0","0","0","27","9","18","1","0","1","0","0","0","0","0","0","-2"
"102614","University of Alaska Fairbanks","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, No academic rank","38","21","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","8","14","0","0","0","0","0","0","16","13","3","-2"
"102614","University of Alaska Fairbanks","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","207","101","106","11","3","8","7","5","2","1","0","1","4","1","3","1","0","1","152","67","85","2","1","1","0","0","0","29","24","5","-2"
"104151","Arizona State University-Tempe","2010","Total full-time Instruction/research/public service, Tenured, Professors","737","562","175","9","7","2","58","48","10","11","7","4","48","37","11","0","0","0","595","450","145","4","2","2","4","3","1","8","8","0","-2"
"104151","Arizona State University-Tempe","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","529","315","214","3","1","2","56","38","18","20","11","9","43","21","22","0","0","0","394","234","160","1","1","0","2","2","0","10","7","3","-2"
"104151","Arizona State University-Tempe","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"104151","Arizona State University-Tempe","2010","Total full-time Instruction/research/public service, Tenured total","1268","877","391","12","8","4","114","86","28","31","18","13","91","58","33","0","0","0","991","684","307","5","3","2","6","5","1","18","15","3","-2"
"104151","Arizona State University-Tempe","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","21","15","6","1","1","0","3","2","1","0","0","0","2","2","0","0","0","0","12","8","4","0","0","0","0","0","0","3","2","1","-2"
"104151","Arizona State University-Tempe","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","435","228","207","4","1","3","50","28","22","9","5","4","47","23","24","0","0","0","241","131","110","3","0","3","12","6","6","69","34","35","-2"
"104151","Arizona State University-Tempe","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","456","243","213","5","2","3","53","30","23","9","5","4","49","25","24","0","0","0","253","139","114","3","0","3","12","6","6","72","36","36","-2"
"104151","Arizona State University-Tempe","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","58","38","20","1","1","0","1","0","1","3","0","3","0","0","0","0","0","0","45","29","16","0","0","0","1","1","0","7","7","0","-2"
"104151","Arizona State University-Tempe","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","85","41","44","0","0","0","9","7","2","2","1","1","7","4","3","0","0","0","64","28","36","2","1","1","0","0","0","1","0","1","-2"
"104151","Arizona State University-Tempe","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","120","59","61","1","1","0","9","6","3","4","0","4","7","4","3","0","0","0","82","32","50","0","0","0","2","1","1","15","15","0","-2"
"104151","Arizona State University-Tempe","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","164","61","103","2","0","2","5","3","2","5","2","3","12","6","6","0","0","0","130","44","86","0","0","0","2","2","0","8","4","4","-2"
"104151","Arizona State University-Tempe","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","354","155","199","2","0","2","23","9","14","3","0","3","19","8","11","0","0","0","290","127","163","1","0","1","4","2","2","12","9","3","-2"
"104151","Arizona State University-Tempe","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, No academic rank","56","23","33","0","0","0","8","5","3","2","1","1","5","0","5","0","0","0","27","9","18","0","0","0","0","0","0","14","8","6","-2"
"104151","Arizona State University-Tempe","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","837","377","460","6","2","4","55","30","25","19","4","15","50","22","28","0","0","0","638","269","369","3","1","2","9","6","3","57","43","14","-2"
"104179","University of Arizona","2010","Total full-time Instruction/research/public service, Tenured, Professors","748","576","172","5","2","3","60","46","14","9","5","4","42","33","9","0","0","0","617","477","140","0","0","0","12","10","2","3","3","0","-2"
"104179","University of Arizona","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","380","226","154","5","1","4","35","21","14","6","3","3","32","13","19","0","0","0","271","166","105","0","0","0","28","19","9","3","3","0","-2"
"104179","University of Arizona","2010","Total full-time Instruction/research/public service, Tenured total","1128","802","326","10","3","7","95","67","28","15","8","7","74","46","28","0","0","0","888","643","245","0","0","0","40","29","11","6","6","0","-2"
"104179","University of Arizona","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","7","5","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","-2"
"104179","University of Arizona","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","45","30","15","1","0","1","4","4","0","0","0","0","3","2","1","0","0","0","29","19","10","0","0","0","4","2","2","4","3","1","-2"
"104179","University of Arizona","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","290","162","128","3","1","2","46","28","18","4","3","1","23","8","15","0","0","0","161","88","73","1","1","0","29","18","11","23","15","8","-2"
"104179","University of Arizona","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","342","197","145","4","1","3","51","33","18","4","3","1","26","10","16","0","0","0","196","111","85","1","1","0","33","20","13","27","18","9","-2"
"104179","University of Arizona","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","60","47","13","0","0","0","8","5","3","2","1","1","1","1","0","0","0","0","46","39","7","0","0","0","2","0","2","1","1","0","-2"
"104179","University of Arizona","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","111","57","54","0","0","0","12","9","3","0","0","0","7","3","4","0","0","0","80","39","41","0","0","0","12","6","6","0","0","0","-2"
"104179","University of Arizona","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","310","169","141","1","0","1","40","27","13","4","2","2","23","10","13","0","0","0","188","87","101","3","2","1","12","9","3","39","32","7","-2"
"104179","University of Arizona","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","60","22","38","1","1","0","2","0","2","0","0","0","19","3","16","0","0","0","31","16","15","0","0","0","1","1","0","6","1","5","-2"
"104179","University of Arizona","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","149","68","81","0","0","0","3","1","2","3","2","1","11","5","6","0","0","0","123","55","68","0","0","0","4","1","3","5","4","1","-2"
"104179","University of Arizona","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","690","363","327","2","1","1","65","42","23","9","5","4","61","22","39","0","0","0","468","236","232","3","2","1","31","17","14","51","38","13","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2010","Total full-time Instruction/research/public service, Tenured, Professors","8","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","7","1","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","14","11","3","0","0","0","4","2","2","0","0","0","1","1","0","0","0","0","9","8","1","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2010","Total full-time Instruction/research/public service, Tenured total","22","18","4","0","0","0","4","2","2","0","0","0","1","1","0","0","0","0","17","15","2","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","8","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","6","2","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","15","12","3","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","13","11","2","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","24","18","6","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","22","17","5","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","1","0","1","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","0","0","0","0","1","1","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","3","1","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","20","17","3","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","17","16","1","1","0","1","1","1","0","0","0","0","-2"
"105330","Northern Arizona University","2010","Total full-time Instruction/research/public service, Tenured, Professors","244","158","86","6","3","3","4","1","3","2","2","0","11","5","6","0","0","0","212","143","69","1","1","0","2","1","1","6","2","4","-2"
"105330","Northern Arizona University","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","168","94","74","7","2","5","3","2","1","3","2","1","6","1","5","0","0","0","135","77","58","0","0","0","6","4","2","8","6","2","-2"
"105330","Northern Arizona University","2010","Total full-time Instruction/research/public service, Tenured total","412","252","160","13","5","8","7","3","4","5","4","1","17","6","11","0","0","0","347","220","127","1","1","0","8","5","3","14","8","6","-2"
"105330","Northern Arizona University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","4","2","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"105330","Northern Arizona University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","111","46","65","5","0","5","3","2","1","2","1","1","7","4","3","2","2","0","78","31","47","0","0","0","4","2","2","10","4","6","-2"
"105330","Northern Arizona University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","115","48","67","5","0","5","4","3","1","2","1","1","7","4","3","2","2","0","81","32","49","0","0","0","4","2","2","10","4","6","-2"
"105330","Northern Arizona University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","-2"
"105330","Northern Arizona University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","17","3","14","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","15","3","12","0","0","0","0","0","0","0","0","0","-2"
"105330","Northern Arizona University","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","87","29","58","2","0","2","0","0","0","1","0","1","2","1","1","0","0","0","72","25","47","1","0","1","7","2","5","2","1","1","-2"
"105330","Northern Arizona University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","78","35","43","2","1","1","1","1","0","0","0","0","4","2","2","0","0","0","56","23","33","0","0","0","8","6","2","7","2","5","-2"
"105330","Northern Arizona University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","123","57","66","2","1","1","2","1","1","1","0","1","4","2","2","0","0","0","104","47","57","0","0","0","4","3","1","6","3","3","-2"
"105330","Northern Arizona University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","309","127","182","6","2","4","3","2","1","2","0","2","12","5","7","0","0","0","251","101","150","1","0","1","19","11","8","15","6","9","-2"
"110538","California State University-Chico","2010","Total full-time Instruction/research/public service, Tenured, Professors","229","145","84","2","2","0","23","17","6","5","4","1","11","6","5","0","0","0","186","115","71","1","1","0","1","0","1","0","0","0","-2"
"110538","California State University-Chico","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","93","55","38","1","1","0","5","3","2","1","0","1","6","4","2","0","0","0","74","43","31","3","3","0","2","1","1","1","0","1","-2"
"110538","California State University-Chico","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","-2"
"110538","California State University-Chico","2010","Total full-time Instruction/research/public service, Tenured, Lecturers","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"110538","California State University-Chico","2010","Total full-time Instruction/research/public service, Tenured, No academic rank","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"110538","California State University-Chico","2010","Total full-time Instruction/research/public service, Tenured total","330","202","128","3","3","0","28","20","8","6","4","2","17","10","7","0","0","0","268","160","108","4","4","0","3","1","2","1","0","1","-2"
"110538","California State University-Chico","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","6","5","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"110538","California State University-Chico","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","111","56","55","0","0","0","9","4","5","2","1","1","4","1","3","0","0","0","83","43","40","1","0","1","5","2","3","7","5","2","-2"
"110538","California State University-Chico","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","117","61","56","0","0","0","10","5","5","2","1","1","4","1","3","0","0","0","88","47","41","1","0","1","5","2","3","7","5","2","-2"
"110538","California State University-Chico","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","53","32","21","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","49","29","20","1","1","0","1","1","0","0","0","0","-2"
"110538","California State University-Chico","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","53","32","21","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","49","29","20","1","1","0","1","1","0","0","0","0","-2"
"110635","University of California-Berkeley","2010","Total full-time Instruction/research/public service, Tenured, Professors","851","668","183","0","0","0","85","67","18","16","15","1","36","28","8","0","0","0","704","550","154","0","0","0","9","8","1","1","0","1","-2"
"110635","University of California-Berkeley","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","272","163","109","0","0","0","43","25","18","11","5","6","16","10","6","0","0","0","190","112","78","0","0","0","12","11","1","0","0","0","-2"
"110635","University of California-Berkeley","2010","Total full-time Instruction/research/public service, Tenured, Lecturers","17","11","6","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","15","9","6","0","0","0","0","0","0","0","0","0","-2"
"110635","University of California-Berkeley","2010","Total full-time Instruction/research/public service, Tenured total","1140","842","298","0","0","0","129","93","36","27","20","7","53","39","14","0","0","0","909","671","238","0","0","0","21","19","2","1","0","1","-2"
