"unitid","institution name","year","S2019_IS.Instructional staff category","S2019_IS.Grand total","S2019_IS.Grand total men","S2019_IS.Grand total women","S2019_IS.American Indian or Alaska Native total","S2019_IS.American Indian or Alaska Native men","S2019_IS.American Indian or Alaska Native women","S2019_IS.Asian total","S2019_IS.Asian men","S2019_IS.Asian women","S2019_IS.Black or African American total","S2019_IS.Black or African American men","S2019_IS.Black or African American women","S2019_IS.Hispanic or Latino total","S2019_IS.Hispanic or Latino men","S2019_IS.Hispanic or Latino women","S2019_IS.Native Hawaiian or Other Pacific Islander total","S2019_IS.Native Hawaiian or Other Pacific Islander men","S2019_IS.Native Hawaiian or Other Pacific Islander women","S2019_IS.White total","S2019_IS.White men","S2019_IS.White women","S2019_IS.Two or more races total","S2019_IS.Two or more races men","S2019_IS.Two or more races women","S2019_IS.Race/ethnicity unknown total","S2019_IS.Race/ethnicity unknown men","S2019_IS.Race/ethnicity unknown women","S2019_IS.Nonresident alien total","S2019_IS.Nonresident alien men","S2019_IS.Nonresident alien women","IDX_HR"
"100654","Alabama A & M University","2019","Tenured total","99","68","31","0","0","0","13","8","5","75","54","21","0","0","0","0","0","0","6","2","4","1","0","1","0","0","0","4","4","0","-2"
"100654","Alabama A & M University","2019","Tenured, professors","49","37","12","0","0","0","8","6","2","35","27","8","0","0","0","0","0","0","3","2","1","1","0","1","0","0","0","2","2","0","-2"
"100654","Alabama A & M University","2019","Tenured, associate professors","32","22","10","0","0","0","5","2","3","24","18","6","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","2","2","0","-2"
"100654","Alabama A & M University","2019","Tenured, assistant professors","18","9","9","0","0","0","0","0","0","16","9","7","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2019","On-Tenure track total","39","16","23","0","0","0","8","5","3","19","5","14","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","6","2","4","-2"
"100654","Alabama A & M University","2019","On-tenure track, associate professors","9","5","4","0","0","0","5","4","1","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","2","0","2","-2"
"100654","Alabama A & M University","2019","On-tenure track, assistant professors","30","11","19","0","0","0","3","1","2","18","4","14","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","4","2","2","-2"
"100654","Alabama A & M University","2019","Not on tenure track/No tenure system system total","104","47","57","1","0","1","4","2","2","68","28","40","0","0","0","0","0","0","22","10","12","1","0","1","0","0","0","8","7","1","-2"
"100654","Alabama A & M University","2019","Not on tenure/no tenure system, associate professors","9","7","2","0","0","0","1","0","1","6","5","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2019","Not on tenure/no tenure system, assistant professors","50","26","24","0","0","0","2","2","0","31","14","17","0","0","0","0","0","0","12","7","5","1","0","1","0","0","0","4","3","1","-2"
"100654","Alabama A & M University","2019","Not on tenure/no tenure system, instructors","38","11","27","1","0","1","1","0","1","24","6","18","0","0","0","0","0","0","8","1","7","0","0","0","0","0","0","4","4","0","-2"
"100654","Alabama A & M University","2019","Not on tenure/no tenure system, lecturers","7","3","4","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","Tenured total","164","125","39","0","0","0","42","39","3","7","4","3","4","3","1","0","0","0","109","78","31","1","0","1","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2019","Tenured, professors","74","60","14","0","0","0","18","17","1","2","2","0","1","1","0","0","0","0","52","39","13","0","0","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2019","Tenured, associate professors","89","65","24","0","0","0","24","22","2","5","2","3","2","2","0","0","0","0","57","39","18","1","0","1","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","Tenured, assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","On-Tenure track total","72","39","33","0","0","0","13","7","6","6","3","3","1","1","0","0","0","0","36","19","17","0","0","0","0","0","0","16","9","7","-2"
"100706","University of Alabama in Huntsville","2019","On-tenure track, associate professors","6","4","2","0","0","0","2","2","0","1","1","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","On-tenure track, assistant professors","66","35","31","0","0","0","11","5","6","5","2","3","1","1","0","0","0","0","33","18","15","0","0","0","0","0","0","16","9","7","-2"
"100706","University of Alabama in Huntsville","2019","Not on tenure track/No tenure system system total","127","32","95","1","1","0","7","1","6","7","1","6","3","1","2","0","0","0","108","28","80","0","0","0","0","0","0","1","0","1","-2"
"100706","University of Alabama in Huntsville","2019","Not on tenure/no tenure system, professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","Not on tenure/no tenure system, associate professors","6","1","5","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","5","1","4","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","Not on tenure/no tenure system, assistant professors","30","5","25","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","28","5","23","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","Not on tenure/no tenure system, instructors","16","1","15","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","14","1","13","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2019","Not on tenure/no tenure system, lecturers","74","25","49","1","1","0","7","1","6","3","1","2","2","1","1","0","0","0","60","21","39","0","0","0","0","0","0","1","0","1","-2"
"100751","The University of Alabama","2019","Tenured total","597","393","204","0","0","0","68","52","16","37","16","21","18","10","8","1","1","0","468","311","157","1","0","1","1","1","0","3","2","1","-2"
"100751","The University of Alabama","2019","Tenured, professors","287","214","73","0","0","0","32","27","5","15","9","6","8","6","2","1","1","0","231","171","60","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2019","Tenured, associate professors","305","177","128","0","0","0","36","25","11","22","7","15","9","3","6","0","0","0","233","139","94","1","0","1","1","1","0","3","2","1","-2"
"100751","The University of Alabama","2019","Tenured, assistant professors","5","2","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2019","On-Tenure track total","408","231","177","4","2","2","50","32","18","26","12","14","7","5","2","2","1","1","272","150","122","0","0","0","1","0","1","46","29","17","-2"
"100751","The University of Alabama","2019","On-tenure track, professors","20","11","9","0","0","0","3","3","0","1","0","1","1","1","0","0","0","0","14","7","7","0","0","0","1","0","1","0","0","0","-2"
"100751","The University of Alabama","2019","On-tenure track, associate professors","19","13","6","0","0","0","4","4","0","2","2","0","0","0","0","0","0","0","13","7","6","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2019","On-tenure track, assistant professors","369","207","162","4","2","2","43","25","18","23","10","13","6","4","2","2","1","1","245","136","109","0","0","0","0","0","0","46","29","17","-2"
"100751","The University of Alabama","2019","Not on tenure track/No tenure system system total","523","210","313","0","0","0","19","7","12","31","6","25","16","9","7","0","0","0","436","179","257","5","1","4","4","2","2","12","6","6","-2"
"100751","The University of Alabama","2019","Not on tenure/no tenure system, professors","12","6","6","0","0","0","1","1","0","1","0","1","1","1","0","0","0","0","9","4","5","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2019","Not on tenure/no tenure system, associate professors","39","12","27","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","38","12","26","0","0","0","0","0","0","0","0","0","-2"
"100751","The University of Alabama","2019","Not on tenure/no tenure system, assistant professors","128","44","84","0","0","0","9","4","5","12","3","9","1","1","0","0","0","0","101","35","66","2","0","2","2","1","1","1","0","1","-2"
"100751","The University of Alabama","2019","Not on tenure/no tenure system, instructors","328","136","192","0","0","0","7","1","6","17","3","14","13","6","7","0","0","0","275","118","157","3","1","2","2","1","1","11","6","5","-2"
"100751","The University of Alabama","2019","Not on tenure/no tenure system, lecturers","16","12","4","0","0","0","1","1","0","1","0","1","1","1","0","0","0","0","13","10","3","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2019","Tenured total","7","6","1","0","0","0","3","2","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2019","Tenured, professors","7","6","1","0","0","0","3","2","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2019","On-Tenure track total","70","26","44","0","0","0","1","0","1","56","18","38","0","0","0","0","0","0","12","7","5","0","0","0","1","1","0","0","0","0","-2"
"101675","Miles College","2019","On-tenure track, associate professors","7","5","2","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","2","2","0","0","0","0","1","1","0","0","0","0","-2"
"101675","Miles College","2019","On-tenure track, assistant professors","17","3","14","0","0","0","1","0","1","14","3","11","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"101675","Miles College","2019","On-tenure track, instructors","46","18","28","0","0","0","0","0","0","38","13","25","0","0","0","0","0","0","8","5","3","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2019","Tenured total","247","164","83","0","0","0","27","19","8","6","4","2","1","1","0","0","0","0","211","139","72","2","1","1","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2019","Tenured, professors","130","99","31","0","0","0","9","8","1","2","2","0","0","0","0","0","0","0","119","89","30","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2019","Tenured, associate professors","113","63","50","0","0","0","18","11","7","3","1","2","1","1","0","0","0","0","89","49","40","2","1","1","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2019","Tenured, assistant professors","4","2","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2019","On-Tenure track total","134","82","52","0","0","0","25","15","10","4","3","1","2","2","0","0","0","0","99","60","39","4","2","2","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2019","On-tenure track, professors","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2019","On-tenure track, associate professors","12","7","5","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","10","6","4","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2019","On-tenure track, assistant professors","121","74","47","0","0","0","23","14","9","3","2","1","2","2","0","0","0","0","89","54","35","4","2","2","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2019","Not on tenure track/No tenure system system total","430","185","245","0","0","0","41","26","15","32","4","28","4","3","1","1","0","1","347","149","198","2","1","1","3","2","1","0","0","0","-2"
"102094","University of South Alabama","2019","Not on tenure/no tenure system, professors","32","24","8","0","0","0","5","5","0","1","0","1","2","1","1","0","0","0","24","18","6","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2019","Not on tenure/no tenure system, associate professors","51","27","24","0","0","0","5","4","1","0","0","0","2","2","0","0","0","0","44","21","23","0","0","0","0","0","0","0","0","0","-2"
"102094","University of South Alabama","2019","Not on tenure/no tenure system, assistant professors","217","96","121","0","0","0","26","17","9","25","4","21","0","0","0","0","0","0","163","73","90","1","0","1","2","2","0","0","0","0","-2"
"102094","University of South Alabama","2019","Not on tenure/no tenure system, instructors","129","38","91","0","0","0","5","0","5","6","0","6","0","0","0","1","0","1","115","37","78","1","1","0","1","0","1","0","0","0","-2"
"102094","University of South Alabama","2019","Not on tenure/no tenure system, lecturers","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"102377","Tuskegee University","2019","Tenured total","107","68","39","0","0","0","33","26","7","51","28","23","0","0","0","0","0","0","14","9","5","0","0","0","9","5","4","0","0","0","-2"
"102377","Tuskegee University","2019","Tenured, professors","48","36","12","0","0","0","18","17","1","22","13","9","0","0","0","0","0","0","6","4","2","0","0","0","2","2","0","0","0","0","-2"
"102377","Tuskegee University","2019","Tenured, associate professors","53","29","24","0","0","0","14","8","6","25","13","12","0","0","0","0","0","0","8","5","3","0","0","0","6","3","3","0","0","0","-2"
"102377","Tuskegee University","2019","Tenured, assistant professors","6","3","3","0","0","0","1","1","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-2"
"102377","Tuskegee University","2019","On-Tenure track total","69","39","30","0","0","0","20","15","5","24","10","14","0","0","0","0","0","0","16","8","8","0","0","0","9","6","3","0","0","0","-2"
"102377","Tuskegee University","2019","On-tenure track, professors","2","2","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"102377","Tuskegee University","2019","On-tenure track, associate professors","13","8","5","0","0","0","2","2","0","5","2","3","0","0","0","0","0","0","3","1","2","0","0","0","3","3","0","0","0","0","-2"
"102377","Tuskegee University","2019","On-tenure track, assistant professors","53","29","24","0","0","0","16","11","5","18","8","10","0","0","0","0","0","0","13","7","6","0","0","0","6","3","3","0","0","0","-2"
"102377","Tuskegee University","2019","On-tenure track, instructors","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"102377","Tuskegee University","2019","Not on tenure track/No tenure system system total","60","25","35","0","0","0","4","3","1","35","15","20","0","0","0","0","0","0","11","6","5","0","0","0","10","1","9","0","0","0","-2"
"102377","Tuskegee University","2019","Not on tenure/no tenure system, professors","2","2","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"102377","Tuskegee University","2019","Not on tenure/no tenure system, associate professors","17","7","10","0","0","0","1","1","0","9","3","6","0","0","0","0","0","0","5","3","2","0","0","0","2","0","2","0","0","0","-2"
"102377","Tuskegee University","2019","Not on tenure/no tenure system, assistant professors","27","10","17","0","0","0","2","1","1","14","6","8","0","0","0","0","0","0","4","2","2","0","0","0","7","1","6","0","0","0","-2"
"102377","Tuskegee University","2019","Not on tenure/no tenure system, instructors","12","5","7","0","0","0","0","0","0","9","4","5","0","0","0","0","0","0","2","1","1","0","0","0","1","0","1","0","0","0","-2"
"102377","Tuskegee University","2019","Not on tenure/no tenure system, lecturers","2","1","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"102614","University of Alaska Fairbanks","2019","Tenured total","184","115","69","3","2","1","22","18","4","1","0","1","3","1","2","0","0","0","145","88","57","4","3","1","6","3","3","0","0","0","-2"
"102614","University of Alaska Fairbanks","2019","Tenured, professors","91","62","29","0","0","0","10","9","1","1","0","1","0","0","0","0","0","0","74","50","24","2","1","1","4","2","2","0","0","0","-2"
"102614","University of Alaska Fairbanks","2019","Tenured, associate professors","92","53","39","3","2","1","12","9","3","0","0","0","3","1","2","0","0","0","70","38","32","2","2","0","2","1","1","0","0","0","-2"
"102614","University of Alaska Fairbanks","2019","Tenured, assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"102614","University of Alaska Fairbanks","2019","On-Tenure track total","52","25","27","6","0","6","3","2","1","0","0","0","1","1","0","0","0","0","32","16","16","3","0","3","1","1","0","6","5","1","-2"
"102614","University of Alaska Fairbanks","2019","On-tenure track, associate professors","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","1","0","1","-2"
"102614","University of Alaska Fairbanks","2019","On-tenure track, assistant professors","47","22","25","6","0","6","3","2","1","0","0","0","1","1","0","0","0","0","28","13","15","3","0","3","1","1","0","5","5","0","-2"
"102614","University of Alaska Fairbanks","2019","Not on tenure track/No tenure system system total","79","35","44","7","2","5","3","2","1","2","1","1","3","0","3","1","0","1","54","25","29","1","0","1","7","4","3","1","1","0","-2"
"102614","University of Alaska Fairbanks","2019","Not on tenure/no tenure system, associate professors","8","1","7","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","6","1","5","0","0","0","0","0","0","0","0","0","-2"
"102614","University of Alaska Fairbanks","2019","Not on tenure/no tenure system, assistant professors","40","19","21","5","1","4","1","1","0","1","1","0","1","0","1","0","0","0","26","12","14","0","0","0","6","4","2","0","0","0","-2"
"102614","University of Alaska Fairbanks","2019","Not on tenure/no tenure system, instructors","25","13","12","1","1","0","1","0","1","1","0","1","2","0","2","0","0","0","18","12","6","1","0","1","1","0","1","0","0","0","-2"
"102614","University of Alaska Fairbanks","2019","Not on tenure/no tenure system, no academic rank","6","2","4","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0","1","1","0","-2"
"104151","Arizona State University-Tempe","2019","Tenured total","1017","686","331","12","5","7","150","109","41","22","13","9","86","53","33","0","0","0","695","478","217","10","2","8","28","17","11","14","9","5","-2"
"104151","Arizona State University-Tempe","2019","Tenured, professors","573","414","159","3","3","0","79","62","17","10","6","4","42","26","16","0","0","0","413","302","111","6","2","4","12","7","5","8","6","2","-2"
"104151","Arizona State University-Tempe","2019","Tenured, associate professors","444","272","172","9","2","7","71","47","24","12","7","5","44","27","17","0","0","0","282","176","106","4","0","4","16","10","6","6","3","3","-2"
"104151","Arizona State University-Tempe","2019","On-Tenure track total","366","206","160","8","4","4","67","36","31","10","7","3","18","7","11","0","0","0","160","91","69","6","2","4","43","21","22","54","38","16","-2"
"104151","Arizona State University-Tempe","2019","On-tenure track, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"104151","Arizona State University-Tempe","2019","On-tenure track, associate professors","14","11","3","0","0","0","1","1","0","2","2","0","0","0","0","0","0","0","8","5","3","0","0","0","1","1","0","2","2","0","-2"
"104151","Arizona State University-Tempe","2019","On-tenure track, assistant professors","351","194","157","8","4","4","66","35","31","8","5","3","18","7","11","0","0","0","151","85","66","6","2","4","42","20","22","52","36","16","-2"
"104151","Arizona State University-Tempe","2019","Not on tenure track/No tenure system system total","812","412","400","5","3","2","64","31","33","13","9","4","60","32","28","0","0","0","569","279","290","9","5","4","48","25","23","44","28","16","-2"
"104151","Arizona State University-Tempe","2019","Not on tenure/no tenure system, professors","61","43","18","1","1","0","2","1","1","4","4","0","4","4","0","0","0","0","38","27","11","3","2","1","8","3","5","1","1","0","-2"
"104151","Arizona State University-Tempe","2019","Not on tenure/no tenure system, associate professors","59","40","19","2","1","1","5","4","1","1","1","0","5","4","1","0","0","0","42","27","15","0","0","0","4","3","1","0","0","0","-2"
"104151","Arizona State University-Tempe","2019","Not on tenure/no tenure system, assistant professors","136","65","71","0","0","0","10","6","4","3","0","3","9","4","5","0","0","0","89","43","46","2","0","2","11","3","8","12","9","3","-2"
"104151","Arizona State University-Tempe","2019","Not on tenure/no tenure system, instructors","219","95","124","1","0","1","11","3","8","2","2","0","19","6","13","0","0","0","165","71","94","2","2","0","12","6","6","7","5","2","-2"
"104151","Arizona State University-Tempe","2019","Not on tenure/no tenure system, lecturers","332","165","167","1","1","0","36","17","19","3","2","1","23","14","9","0","0","0","234","110","124","2","1","1","12","9","3","21","11","10","-2"
"104151","Arizona State University-Tempe","2019","Not on tenure/no tenure system, no academic rank","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","3","2","1","-2"
"104179","University of Arizona","2019","Tenured total","1141","752","389","6","2","4","128","91","37","17","10","7","104","59","45","0","0","0","788","529","259","4","1","3","88","55","33","6","5","1","-2"
"104179","University of Arizona","2019","Tenured, professors","725","503","222","3","1","2","68","50","18","8","5","3","58","35","23","0","0","0","546","380","166","2","1","1","37","28","9","3","3","0","-2"
"104179","University of Arizona","2019","Tenured, associate professors","416","249","167","3","1","2","60","41","19","9","5","4","46","24","22","0","0","0","242","149","93","2","0","2","51","27","24","3","2","1","-2"
"104179","University of Arizona","2019","On-Tenure track total","406","238","168","5","2","3","49","29","20","12","7","5","54","30","24","0","0","0","194","114","80","8","3","5","35","23","12","49","30","19","-2"
"104179","University of Arizona","2019","On-tenure track, professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"104179","University of Arizona","2019","On-tenure track, associate professors","27","18","9","0","0","0","7","5","2","1","0","1","7","5","2","0","0","0","8","5","3","0","0","0","1","1","0","3","2","1","-2"
"104179","University of Arizona","2019","On-tenure track, assistant professors","377","218","159","5","2","3","42","24","18","11","7","4","47","25","22","0","0","0","184","107","77","8","3","5","34","22","12","46","28","18","-2"
"104179","University of Arizona","2019","Not on tenure track/No tenure system system total","543","240","303","3","2","1","24","11","13","13","7","6","88","40","48","0","0","0","334","145","189","9","4","5","38","19","19","34","12","22","-2"
"104179","University of Arizona","2019","Not on tenure/no tenure system, professors","53","32","21","0","0","0","5","4","1","0","0","0","6","4","2","0","0","0","34","20","14","0","0","0","6","3","3","2","1","1","-2"
"104179","University of Arizona","2019","Not on tenure/no tenure system, associate professors","63","22","41","0","0","0","1","0","1","2","1","1","8","2","6","0","0","0","45","15","30","0","0","0","5","2","3","2","2","0","-2"
"104179","University of Arizona","2019","Not on tenure/no tenure system, assistant professors","163","54","109","1","0","1","3","2","1","5","1","4","23","9","14","0","0","0","101","33","68","5","2","3","11","4","7","14","3","11","-2"
"104179","University of Arizona","2019","Not on tenure/no tenure system, instructors","76","38","38","1","1","0","5","1","4","0","0","0","24","12","12","0","0","0","31","18","13","0","0","0","5","3","2","10","3","7","-2"
"104179","University of Arizona","2019","Not on tenure/no tenure system, lecturers","188","94","94","1","1","0","10","4","6","6","5","1","27","13","14","0","0","0","123","59","64","4","2","2","11","7","4","6","3","3","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2019","Tenured total","48","37","11","0","0","0","6","3","3","0","0","0","2","2","0","0","0","0","39","31","8","1","1","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2019","Tenured, professors","22","17","5","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","17","14","3","1","1","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2019","Tenured, associate professors","23","17","6","0","0","0","2","1","1","0","0","0","2","2","0","0","0","0","19","14","5","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2019","Tenured, assistant professors","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2019","On-Tenure track total","51","36","15","0","0","0","8","6","2","2","2","0","1","1","0","0","0","0","39","27","12","1","0","1","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2019","On-tenure track, associate professors","4","3","1","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2019","On-tenure track, assistant professors","47","33","14","0","0","0","7","5","2","1","1","0","1","1","0","0","0","0","37","26","11","1","0","1","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2019","Not on tenure track/No tenure system system total","38","27","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","27","11","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2019","Not on tenure/no tenure system, associate professors","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2019","Not on tenure/no tenure system, assistant professors","18","13","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","13","5","0","0","0","0","0","0","0","0","0","-2"
"104586","Embry-Riddle Aeronautical University-Prescott","2019","Not on tenure/no tenure system, instructors","16","10","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","10","6","0","0","0","0","0","0","0","0","0","-2"
"105330","Northern Arizona University","2019","Tenured total","411","242","169","12","5","7","25","13","12","6","4","2","25","12","13","1","1","0","318","193","125","2","0","2","18","12","6","4","2","2","-2"
"105330","Northern Arizona University","2019","Tenured, professors","272","167","105","5","2","3","15","7","8","4","3","1","15","6","9","1","1","0","216","138","78","1","0","1","11","8","3","4","2","2","-2"
"105330","Northern Arizona University","2019","Tenured, associate professors","139","75","64","7","3","4","10","6","4","2","1","1","10","6","4","0","0","0","102","55","47","1","0","1","7","4","3","0","0","0","-2"
"105330","Northern Arizona University","2019","On-Tenure track total","134","74","60","8","6","2","11","5","6","0","0","0","7","2","5","0","0","0","86","48","38","5","3","2","4","2","2","13","8","5","-2"
"105330","Northern Arizona University","2019","On-tenure track, associate professors","7","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","1","0","0","0","0","0","0","1","1","0","-2"
"105330","Northern Arizona University","2019","On-tenure track, assistant professors","127","68","59","8","6","2","11","5","6","0","0","0","7","2","5","0","0","0","80","43","37","5","3","2","4","2","2","12","7","5","-2"
"105330","Northern Arizona University","2019","Not on tenure track/No tenure system system total","606","238","368","7","3","4","25","7","18","14","5","9","39","11","28","1","0","1","477","186","291","8","2","6","20","13","7","15","11","4","-2"
"105330","Northern Arizona University","2019","Not on tenure/no tenure system, professors","19","5","14","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","16","4","12","0","0","0","0","0","0","0","0","0","-2"
"105330","Northern Arizona University","2019","Not on tenure/no tenure system, associate professors","59","23","36","0","0","0","2","1","1","2","0","2","5","2","3","0","0","0","49","20","29","1","0","1","0","0","0","0","0","0","-2"
"105330","Northern Arizona University","2019","Not on tenure/no tenure system, assistant professors","161","51","110","1","0","1","8","4","4","6","3","3","9","1","8","0","0","0","124","39","85","4","1","3","4","1","3","5","2","3","-2"
"105330","Northern Arizona University","2019","Not on tenure/no tenure system, instructors","50","26","24","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","45","23","22","0","0","0","1","1","0","2","2","0","-2"
"105330","Northern Arizona University","2019","Not on tenure/no tenure system, lecturers","317","133","184","6","3","3","15","2","13","6","2","4","20","7","13","1","0","1","243","100","143","3","1","2","15","11","4","8","7","1","-2"
"110404","California Institute of Technology","2019","Tenured total","255","205","50","0","0","0","35","29","6","3","3","0","9","9","0","0","0","0","203","161","42","0","0","0","1","1","0","4","2","2","-2"
"110404","California Institute of Technology","2019","Tenured, professors","255","205","50","0","0","0","35","29","6","3","3","0","9","9","0","0","0","0","203","161","42","0","0","0","1","1","0","4","2","2","-2"
"110404","California Institute of Technology","2019","On-Tenure track total","46","31","15","0","0","0","7","4","3","2","1","1","2","0","2","0","0","0","29","22","7","0","0","0","0","0","0","6","4","2","-2"
"110404","California Institute of Technology","2019","On-tenure track, associate professors","2","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110404","California Institute of Technology","2019","On-tenure track, assistant professors","44","30","14","0","0","0","6","4","2","2","1","1","2","0","2","0","0","0","28","21","7","0","0","0","0","0","0","6","4","2","-2"
"110404","California Institute of Technology","2019","Not on tenure track/No tenure system system total","37","26","11","0","0","0","3","0","3","0","0","0","3","2","1","0","0","0","20","16","4","0","0","0","1","1","0","10","7","3","-2"
"110404","California Institute of Technology","2019","Not on tenure/no tenure system, instructors","15","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","1","1","0","10","7","3","-2"
